st,stateabbrv,statename,year,le_agg_q1_F,le_raceadj_q1_F,le_agg_q2_F,le_raceadj_q2_F,le_agg_q3_F,le_raceadj_q3_F,le_agg_q4_F,le_raceadj_q4_F,le_agg_q1_M,le_raceadj_q1_M,le_agg_q2_M,le_raceadj_q2_M,le_agg_q3_M,le_raceadj_q3_M,le_agg_q4_M,le_raceadj_q4_M,sd_le_agg_q1_F,sd_le_raceadj_q1_F,sd_le_agg_q2_F,sd_le_raceadj_q2_F,sd_le_agg_q3_F,sd_le_raceadj_q3_F,sd_le_agg_q4_F,sd_le_raceadj_q4_F,sd_le_agg_q1_M,sd_le_raceadj_q1_M,sd_le_agg_q2_M,sd_le_raceadj_q2_M,sd_le_agg_q3_M,sd_le_raceadj_q3_M,sd_le_agg_q4_M,sd_le_raceadj_q4_M,count_q1_F,count_q2_F,count_q3_F,count_q4_F,count_q1_M,count_q2_M,count_q3_M,count_q4_M
36,"NY","New York",2007,84.13793,83.59906,84.8035,84.56824,85.5682,85.41509,87.99646,87.85118,78.11297,77.76739,81.00155,80.9296,83.6678,83.6484,86.20612,86.1917,.418591,.4449064,.4952032,.4978893,.5545282,.553381,.5174622,.524141,.3467096,.3515844,.4657897,.4599235,.4945405,.4877425,.5057305,.4997436,713815,694473,660814,739384,692430,628623,622933,710521
36,"NY","New York",2008,84.12637,83.57404,85.38503,85.13507,85.8179,85.64953,87.12627,86.9592,78.07534,77.73337,80.5945,80.52249,83.27216,83.2545,86.98088,86.94894,.4342459,.4574215,.4529225,.457162,.564281,.5642719,.6142718,.6220576,.3611391,.3627357,.4470556,.4417735,.5097709,.5035067,.446165,.4439749,723809,704200,664484,750289,703174,631350,627373,721386
36,"NY","New York",2009,83.70728,83.13444,86.08726,85.82973,87.02369,86.84399,88.39224,88.21906,78.25306,77.8931,80.78582,80.70605,83.67342,83.64824,85.56113,85.54327,.4302984,.4575017,.4307668,.4408815,.4666038,.4727944,.4755434,.4841157,.3392363,.3446645,.4266384,.4257724,.4891407,.4832841,.5219733,.517477,734739,720576,678470,766329,711050,648402,639927,735890
36,"NY","New York",2010,84.33922,83.76505,85.3355,85.06273,87.43037,87.24273,88.51794,88.3332,78.78485,78.43279,82.05524,81.95772,84.50475,84.46539,87.23087,87.18506,.4146965,.4465376,.4797836,.4936834,.4628969,.4720932,.5090885,.5201104,.3520389,.3584134,.4064347,.4033848,.4649914,.4609612,.4065844,.4061658,727764,707160,678208,775696,703792,637643,637551,745193
36,"NY","New York",2011,84.51919,83.95018,85.81488,85.54335,86.74363,86.54612,88.6981,88.51027,79.66084,79.3059,81.66563,81.57957,84.20197,84.16698,87.02946,86.992,.4054343,.427567,.4583403,.4691384,.4999103,.5103641,.5270633,.5402363,.3660198,.3714053,.4381995,.4323151,.4624527,.4582976,.4672576,.4666953,720712,701765,681103,780206,692407,633234,638228,748114
36,"NY","New York",2012,83.93016,83.33955,86.3535,86.07633,86.75581,86.54782,88.88622,88.68653,79.18534,78.83182,81.17626,81.09038,83.45329,83.42135,86.64586,86.601,.4393887,.4615332,.4541,.4660106,.5042352,.5100635,.4681921,.4875498,.3685026,.3784888,.4326587,.42194,.5228758,.5171627,.463255,.4604566,728754,708004,678539,780226,701485,635567,633473,747743
36,"NY","New York",2013,84.27607,83.67966,85.43659,85.14379,87.77748,87.56889,88.8607,88.65135,79.51288,79.15036,81.59801,81.50715,83.5834,83.55385,87.63844,87.58488,.4176096,.4434348,.4904931,.5005169,.4441462,.4560563,.5109317,.526398,.3560829,.3628803,.4559893,.4513345,.5253847,.5175944,.4289382,.4275112,732606,690487,675208,767380,712507,623653,627446,734973
36,"NY","New York",2014,85.58826,85.01836,85.50179,85.20309,88.08811,87.87762,89.59779,89.39783,79.64222,79.28144,81.86137,81.76554,85.15781,85.10309,86.76808,86.72551,.3853304,.4255971,.4981732,.5115935,.44747,.4627382,.4287403,.44728,.378057,.3887004,.4368937,.4290974,.4676477,.4608954,.4951623,.491798,713967,656128,656043,734846,701578,596004,601321,702475
37,"NC","North Carolina",2001,81.5691,82.29031,83.71365,84.16936,86.0891,86.42526,86.64126,86.95421,73.93787,74.85748,79.31537,79.87507,81.84387,82.28658,83.75782,84.14559,.5881392,.5759472,.7289498,.7059413,.7905603,.7597303,.990393,.9468204,.410892,.4215441,.5807608,.5705048,.7689844,.7492794,.9367257,.9052663,310617,303642,291822,256500,276855,293636,276750,245101
37,"NC","North Carolina",2002,81.11488,81.86247,85.95727,86.33821,86.35198,86.67764,88.06541,88.31515,74.70431,75.63789,78.46774,79.05154,82.86771,83.28457,83.43227,83.83421,.5697457,.5608186,.5613092,.5413151,.7762534,.7458993,.8736908,.835281,.4411397,.4486348,.600973,.5943104,.7444418,.7242829,.9362171,.9079595,328063,312609,298531,259204,289424,301152,283391,247879
37,"NC","North Carolina",2003,81.1655,81.92948,84.16823,84.61407,86.48121,86.80195,87.81535,88.07656,74.41685,75.35049,78.81703,79.39928,83.31302,83.71841,85.08634,85.42827,.5663799,.5519937,.6742513,.6559567,.7510127,.7233166,.9428536,.9029667,.4191729,.4264136,.577786,.5731977,.7036623,.6816257,.8431423,.8117993,339408,319136,302230,263816,298674,307110,285834,251816
37,"NC","North Carolina",2004,82.77879,83.49666,85.67276,86.06733,86.06772,86.40495,86.6041,86.91154,75.36121,76.30413,80.61123,81.16122,82.73241,83.16303,86.62529,86.91325,.5323107,.5178059,.6128017,.5880405,.7710447,.7416273,.9847078,.9442541,.417731,.4241531,.572693,.5582528,.6617956,.642284,.762293,.7298989,345953,327100,307494,267044,303588,311818,290692,254659
37,"NC","North Carolina",2005,82.38496,83.13501,85.08167,85.51031,85.72826,86.08294,87.80144,88.0553,75.79577,76.75026,79.20733,79.79807,81.68259,82.15159,85.59151,85.92474,.529504,.5123429,.6062967,.5860096,.7787422,.7494212,.9357166,.8975422,.4224579,.4267789,.5766392,.5674141,.7280256,.7087103,.8574439,.8227537,352623,334095,312165,270921,308217,316630,295546,258130
37,"NC","North Carolina",2006,82.63869,83.39049,84.67131,85.11797,86.01476,86.3588,87.80026,88.05077,75.33543,76.30099,80.26212,80.83734,83.81989,84.22617,86.04594,86.35693,.5138919,.5019059,.6350386,.6133105,.763995,.733142,.8736188,.8369129,.4254844,.4285409,.5522646,.5394232,.6518622,.6286958,.7549916,.7221711,362629,340318,316904,275421,315808,322604,299535,262936
37,"NC","North Carolina",2007,83.20739,83.96087,84.53223,84.99823,85.55178,85.92228,89.1543,89.34898,76.00986,76.98383,81.78111,82.32418,83.75441,84.17283,85.83749,86.1689,.5068401,.4907168,.6245464,.5990549,.8283854,.7978914,.762482,.7299311,.4247362,.4281346,.5475786,.5294136,.6722236,.648972,.8422969,.8072054,370944,349262,323155,285419,323736,327894,305323,272320
37,"NC","North Carolina",2008,83.63363,84.3891,85.53471,85.96922,87.53536,87.82813,88.95993,89.16303,75.81097,76.81759,81.28919,81.86212,82.60941,83.07664,87.30692,87.57829,.4615366,.4443767,.5808281,.5565783,.6225653,.5975954,.7945949,.7613096,.4168832,.4177011,.5474411,.5338883,.7524146,.731503,.7300754,.6955383,378755,357262,330132,291507,330238,334010,311637,277979
37,"NC","North Carolina",2009,81.82409,82.6977,85.09168,85.56591,87.34825,87.65937,88.53362,88.7555,75.19537,76.23197,80.95551,81.55605,84.30556,84.72344,86.05707,86.39092,.5111207,.4958589,.5817319,.5580873,.6582104,.6307603,.8219754,.7858309,.4038838,.4121626,.540597,.5253901,.6366356,.6102921,.7407901,.7079203,391001,369101,340173,301036,341614,343668,320130,286184
37,"NC","North Carolina",2010,82.35401,83.22302,86.0125,86.45575,88.33769,88.61229,89.05315,89.2535,75.9142,76.95208,80.94943,81.55902,84.07435,84.51033,86.74336,87.05254,.4788438,.4639137,.5637169,.5366846,.5989324,.5695888,.730245,.699341,.4035788,.4050626,.5443667,.527599,.6683769,.6426411,.7454519,.7101857,389782,374347,342036,296404,342283,344797,320458,281101
37,"NC","North Carolina",2011,81.94866,82.85704,85.82919,86.28995,88.15129,88.43755,87.80173,88.06141,74.92347,75.96458,81.34782,81.9521,83.32258,83.79577,87.55364,87.82021,.5104716,.4960824,.5948164,.5674956,.5941055,.567019,.9540445,.9150743,.3964128,.4090395,.5334538,.517993,.6809893,.6576526,.6674173,.6343736,388729,376961,340648,294910,341299,342242,320089,279286
37,"NC","North Carolina",2012,83.32903,84.18804,85.47609,85.96359,87.96792,88.26637,88.77721,88.98771,75.79687,76.86217,81.59049,82.19272,83.42603,83.90257,85.72518,86.08591,.4710596,.4481359,.5540296,.5275888,.5843576,.5573967,.7586536,.7249343,.4001028,.4026369,.5289835,.5114382,.6841734,.6615286,.8530815,.8150292,386343,379037,343283,297199,340131,343732,322631,281836
37,"NC","North Carolina",2013,82.05276,82.99051,85.78029,86.25509,87.0377,87.38015,88.92527,89.12992,75.84492,76.90548,80.42422,81.06767,84.08443,84.53721,86.82718,87.1323,.4949119,.4754253,.565536,.5385175,.6933588,.6613904,.7889267,.75515,.4275754,.4327711,.5776262,.5615566,.6506189,.6238618,.7742378,.7364566,389218,380099,342603,296364,350588,346069,320909,279259
37,"NC","North Carolina",2014,82.84181,83.74417,86.71139,87.13644,88.15822,88.44837,89.16135,89.35521,76.23479,77.28564,80.15347,80.80475,83.53651,84.01506,87.33997,87.62205,.4870822,.4657087,.5154876,.488933,.5891181,.5623554,.8394493,.8015995,.4452423,.447716,.5885407,.5726671,.7397106,.7125527,.774499,.7360071,375890,374102,331341,286974,341475,338187,307614,268174
38,"ND","North Dakota",2001,84.80302,85.08644,82.55815,82.99895,87.19258,87.44865,89.81519,89.98344,74.79211,75.23409,81.46886,81.86089,79.69384,80.13859,75.68629,76.0731,2.218211,2.122125,2.726648,2.649415,2.463758,2.352745,3.664101,3.538302,1.698499,1.699057,2.109272,2.054995,2.553507,2.532324,2.555937,2.613642,20293,25392,27487,15618,20561,28461,26823,14658
38,"ND","North Dakota",2002,84.20274,84.50399,86.25249,86.52127,85.4045,85.75333,90.92452,91.01079,78.70573,79.06556,79.0451,79.49227,85.27395,85.554,79.27843,79.73969,2.381841,2.283845,2.310621,2.210017,2.851693,2.743683,2.441573,2.340061,1.684916,1.635183,2.136317,2.107944,2.28739,2.203279,3.797033,3.800692,21001,25705,28363,15364,20994,28571,27675,14441
38,"ND","North Dakota",2003,79.85718,80.31098,84.30551,84.71156,85.82613,86.14645,83.82444,84.23555,78.14169,78.50631,78.99586,79.43999,85.5467,85.80714,88.28014,88.48404,2.335924,2.271605,2.910947,2.810293,2.664824,2.55896,4.208758,4.11982,1.718007,1.665554,2.011225,1.979882,2.098502,2.019819,3.095633,2.97727,21122,25674,29061,15776,20889,28583,28707,14712
38,"ND","North Dakota",2004,83.2802,83.62808,86.27415,86.58167,82.61597,83.11409,79.05136,79.53228,81.52653,81.7956,82.3912,82.76942,86.11846,86.38269,86.06071,86.34727,2.462017,2.373894,2.516646,2.408618,3.633201,3.574078,3.82418,3.824102,1.574718,1.518733,2.258441,2.195822,2.444666,2.358948,2.950577,2.841425,20924,26140,29615,16084,21009,28781,29046,15069
38,"ND","North Dakota",2005,82.85394,83.16921,86.72914,86.99299,85.32364,85.69921,78.60078,79.05338,81.55764,81.81079,82.70267,83.05859,80.23706,80.6843,86.12262,86.44757,2.223633,2.136733,2.225724,2.120349,2.914058,2.808809,3.804465,3.822795,1.444645,1.389374,1.924977,1.858584,2.551723,2.534317,3.362331,3.251094,20630,25779,30393,17083,20639,28565,30078,16062
38,"ND","North Dakota",2006,84.40864,84.66924,88.81893,88.94961,88.827,89.02045,84.74107,85.10611,76.38799,76.80424,83.16866,83.4956,86.51266,86.7494,88.28688,88.50832,2.041809,1.950781,1.437991,1.366424,2.247078,2.145869,3.69342,3.577848,1.571248,1.542133,1.784113,1.716022,1.932836,1.85319,2.900503,2.778973,20470,25706,30904,17437,20583,28377,30527,16484
38,"ND","North Dakota",2007,83.01728,83.37486,87.97784,88.16588,89.54093,89.72224,86.33362,86.67008,78.26482,78.64001,85.96167,86.16958,85.9692,86.24361,78.73891,79.20917,2.40576,2.311372,1.803896,1.714991,2.368892,2.259406,4.386465,4.280377,1.562582,1.510557,1.418279,1.353531,2.142463,2.061603,3.768541,3.784755,20286,25784,30964,17798,20312,28346,30842,16730
38,"ND","North Dakota",2008,85.72852,85.89838,80.44833,80.95502,84.24877,84.6749,91.24773,91.33481,79.27822,79.56683,81.189,81.58788,79.66008,80.10222,88.61013,88.79823,1.661631,1.584367,2.570222,2.523422,3.298816,3.206643,2.457741,2.351853,1.405611,1.35181,1.909418,1.856627,2.656267,2.648726,2.251179,2.1394,20098,25660,31296,18176,20136,28219,31108,17246
38,"ND","North Dakota",2009,83.31484,83.5552,90.39401,90.47427,86.43495,86.75249,90.07706,90.22222,78.8866,79.1888,83.45825,83.76362,86.92561,87.15012,82.05167,82.55506,1.786447,1.706783,1.223722,1.162559,2.749877,2.636722,2.617374,2.502081,1.48283,1.43362,1.632117,1.567016,1.771218,1.699169,3.13795,3.075722,19376,25200,31830,20033,19372,27726,32150,19058
38,"ND","North Dakota",2010,83.66787,83.95793,86.76286,87.0493,90.60428,90.72433,92.19675,92.2347,78.7149,79.04544,83.63528,83.94704,88.9978,89.11554,88.36117,88.58098,2.162412,2.068496,2.599524,2.493346,1.675045,1.595884,1.315381,1.25225,1.587197,1.537491,1.717073,1.648661,1.124908,1.072101,2.052339,1.94045,18740,24074,31502,22211,18519,26612,32509,21153
38,"ND","North Dakota",2011,89.06374,89.10696,88.85992,89.01728,90.83242,90.93057,87.38805,87.65148,74.4601,74.8833,82.65815,83.00722,86.72869,86.96455,88.40714,88.65642,1.107898,1.058557,1.791824,1.704162,1.420781,1.349848,3.138902,3.02031,1.507079,1.488543,1.85914,1.798772,1.754127,1.680195,2.257496,2.130532,17829,23259,31395,24049,17470,25495,32831,22929
38,"ND","North Dakota",2012,80.22247,80.59282,88.88165,88.95893,88.72015,88.89253,91.07073,91.18626,76.55026,76.9097,83.99036,84.27229,84.66812,84.9907,88.99503,89.22178,2.128595,2.050924,1.064366,1.013165,1.769133,1.682995,2.291772,2.189002,1.5199,1.474753,1.67943,1.612229,2.126284,2.051341,1.910939,1.796059,16888,22686,31152,26411,16748,25125,32938,25204
38,"ND","North Dakota",2013,80.16608,80.54532,82.84247,83.28367,88.74272,88.9328,92.61919,92.65582,75.97357,76.36641,81.34526,81.71967,85.53189,85.81808,84.02872,84.54132,2.180509,2.102097,2.860937,2.777409,1.911,1.815017,1.054407,1.000764,1.618439,1.582859,1.951376,1.895886,1.802135,1.730321,2.708104,2.613627,16925,22444,30854,28228,18012,25239,33193,27175
38,"ND","North Dakota",2014,87.31149,87.39649,82.94366,83.39608,87.86631,88.10092,87.73681,88.03455,75.7378,76.12386,83.38181,83.65558,88.96213,89.08308,87.68317,87.99243,1.417931,1.352509,2.969521,2.896725,2.176529,2.072732,2.973234,2.850239,1.561381,1.52996,1.605281,1.541605,1.037406,.9886853,2.018355,1.898238,16657,21855,28313,30558,18122,24581,31868,29116
39,"OH","Ohio",2001,79.87706,80.42672,83.10178,83.55376,84.5154,84.9505,84.49189,84.87154,74.07938,74.70477,78.35474,78.84594,81.76906,82.21715,84.11898,84.45332,.5452047,.5303277,.5950289,.5730467,.6631186,.6375651,.9326129,.894802,.3852015,.3881394,.4910804,.489896,.6242677,.610037,.7174731,.693634,381203,489552,467735,356091,342024,470487,466016,344997
39,"OH","Ohio",2002,81.15193,81.65973,82.58212,83.04743,84.81718,85.23547,85.27843,85.61936,73.51437,74.14464,79.61259,80.07754,82.40433,82.82948,84.03278,84.37372,.5093336,.4985458,.6071032,.5882493,.6863901,.6577526,.9247286,.8895645,.3742068,.3808207,.4734958,.4666832,.5854589,.5685817,.8064042,.782111,395957,504997,475667,347035,354765,484897,472990,336257
39,"OH","Ohio",2003,81.11414,81.61951,83.10561,83.54887,83.29881,83.78233,85.63403,85.95591,74.70124,75.32174,80.32755,80.77586,81.55389,82.00693,84.49465,84.82561,.5186542,.5070661,.5671491,.5449649,.6952457,.6719688,.9336526,.8967957,.3875895,.3881575,.4752334,.4672337,.5883996,.5770281,.7977934,.770427,405276,517225,481624,340685,366053,497173,473376,329512
39,"OH","Ohio",2004,81.50652,82.00169,84.46839,84.86036,85.5606,85.94666,87.18484,87.44385,74.4101,75.04021,79.54858,80.01887,82.99484,83.40915,84.60334,84.93665,.5085462,.4957893,.5618786,.5430992,.6518216,.6215483,.8723083,.8356778,.3669379,.3732648,.4522184,.4468115,.577247,.5597166,.7846458,.7582507,407062,519245,485681,350591,369059,498094,475247,339370
39,"OH","Ohio",2005,81.286,81.79324,84.64795,85.03435,85.18349,85.58952,87.45469,87.70303,74.45857,75.08801,80.0216,80.48412,83.91048,84.29401,86.15104,86.42911,.5027687,.489669,.5375905,.5154004,.6761771,.6452674,.8305582,.7985246,.3624562,.3643886,.4515795,.4433715,.5767379,.5548176,.7157458,.685569,413148,518102,482427,359792,373117,499260,470951,346772
39,"OH","Ohio",2006,81.63364,82.13272,84.46115,84.85789,85.70942,86.08858,88.08437,88.30383,74.04374,74.66906,79.44033,79.91861,84.23441,84.60963,85.01734,85.35275,.4929222,.483464,.5465361,.5266472,.6343336,.6077312,.7611926,.731896,.3586184,.3623359,.4653828,.460136,.5474681,.5291352,.8099575,.7786721,415373,517807,485416,360505,377725,497512,474422,346524
39,"OH","Ohio",2007,82.35844,82.84364,84.77723,85.16756,85.46516,85.86387,88.98886,89.16981,75.02071,75.64835,80.55743,81.01406,82.57939,83.02238,84.77016,85.12686,.4912232,.4785462,.5471396,.5264479,.6358638,.6099881,.6473549,.6249906,.396334,.4006319,.4660452,.4589368,.5982459,.5826114,.8497426,.8182725,420604,516314,486277,357490,383578,497042,474323,342843
39,"OH","Ohio",2008,81.74569,82.25983,86.1581,86.48614,88.01107,88.28845,88.1983,88.41808,74.7681,75.40863,80.42036,80.8846,83.91309,84.31152,87.02865,87.29082,.4837899,.4715694,.4578928,.4387857,.4944631,.4697704,.7138009,.6845677,.3570393,.3582014,.4669944,.4598568,.5406063,.521288,.6591583,.6295319,427263,518131,488411,354477,390949,499136,475334,338084
39,"OH","Ohio",2009,80.84525,81.39734,85.40385,85.76809,87.36328,87.67762,89.14152,89.32465,74.3336,74.98891,80.69809,81.16108,84.15122,84.54769,87.62765,87.86246,.4659385,.4537341,.4659136,.4464982,.5191486,.4912613,.6369172,.6083465,.3330258,.3381352,.434557,.4257362,.5274717,.509151,.5479148,.5237174,432760,523915,495804,359049,396340,505381,479750,342524
39,"OH","Ohio",2010,81.33281,81.87571,85.36109,85.73508,87.62949,87.93436,89.65053,89.80936,75.36101,76.00912,81.50436,81.95158,83.856,84.27013,87.36549,87.62751,.4636649,.4522421,.5097907,.4879679,.4983356,.4738938,.5513448,.5262475,.343944,.3466634,.4322131,.4218192,.5391493,.5187094,.6245784,.5948389,431530,519258,494453,354020,395340,501769,477188,335421
39,"OH","Ohio",2011,81.8724,82.39534,85.71204,86.06959,86.68377,87.03947,89.65887,89.81282,75.28274,75.93298,81.93116,82.36531,85.02633,85.39947,86.17201,86.49545,.4960651,.4822671,.4751295,.4543304,.6034291,.5730786,.5366971,.51392,.3631952,.3645829,.437644,.4256566,.5225196,.5005861,.720922,.6861341,423330,510467,488172,355063,390649,492686,464777,334630
39,"OH","Ohio",2012,81.90862,82.43672,85.32679,85.70117,87.86586,88.16508,89.80502,89.96806,74.50603,75.15975,81.22643,81.686,84.3716,84.77553,86.05504,86.39689,.4587168,.4434588,.4787226,.4579781,.5061216,.4803158,.6353939,.6066117,.3481962,.353518,.4589511,.4474663,.5767706,.5519319,.7703212,.7359744,417749,498029,488469,358372,384138,482829,467256,338096
39,"OH","Ohio",2013,81.59993,82.13509,85.16348,85.54498,88.42152,88.69074,89.51431,89.68631,75.57281,76.22822,81.13252,81.59447,84.45165,84.85551,86.52565,86.84882,.45313,.4409628,.5027875,.4841256,.4900829,.4643458,.583793,.5570529,.3628481,.363696,.4581722,.4468708,.5369356,.5162411,.7087668,.675249,413894,487762,480384,360709,383970,474972,460968,339031
39,"OH","Ohio",2014,82.13501,82.64791,84.71979,85.12253,87.74094,88.04324,88.94614,89.14856,75.17695,75.83206,80.80116,81.27462,84.17119,84.59357,87.04044,87.34192,.473669,.4609205,.5560247,.5347379,.5158674,.4882268,.7365382,.7041258,.3632383,.3645821,.4518481,.4411348,.5844964,.5592657,.6709017,.6348509,397730,466176,466864,365092,373686,458438,445953,335717
40,"OK","Oklahoma",2001,82.49109,82.80723,82.76108,83.09938,83.50478,83.85906,87.84481,88.04018,74.41492,74.86949,79.65575,80.02138,80.86159,81.22942,81.02913,81.44321,.846181,.8166658,1.070692,1.032332,1.446735,1.397381,1.292171,1.236525,.6519382,.6467377,.9357563,.9146547,1.215394,1.189801,1.603127,1.575437,142809,132539,117857,83638,130200,129310,112820,78023
40,"OK","Oklahoma",2002,80.77004,81.13676,82.77386,83.10267,84.38358,84.69321,86.27671,86.54171,75.06282,75.51105,79.73493,80.09502,81.76793,82.11088,81.55293,81.94608,.8325474,.8023641,1.045486,1.005834,1.242932,1.197254,1.620176,1.554977,.6149913,.6080613,.9330621,.9079689,1.103395,1.077221,1.541004,1.507591,147679,134588,119719,83546,133827,130950,114894,78216
40,"OK","Oklahoma",2003,80.73002,81.09498,82.72031,83.05127,83.56029,83.90292,85.77282,86.06056,76.24678,76.67788,80.65571,80.98569,80.97436,81.33208,84.45169,84.76019,.7852084,.7571158,.995494,.9575998,1.374339,1.326324,1.640796,1.579197,.6477662,.6359757,.8547786,.8301261,1.082146,1.052332,1.384758,1.334883,147286,136495,120987,87255,132588,132228,117175,81584
40,"OK","Oklahoma",2004,82.04255,82.35642,83.57246,83.88255,85.6003,85.86275,88.38994,88.55693,75.01445,75.46856,78.13439,78.525,82.25944,82.59187,85.70646,85.9716,.7462108,.7186849,1.064896,1.024133,1.245311,1.201345,1.224047,1.172584,.606519,.598038,.8379485,.8259292,1.191258,1.157728,1.292196,1.241941,149349,137792,121662,86969,135064,131990,117983,81362
40,"OK","Oklahoma",2005,80.34344,80.7227,84.02127,84.30236,84.68367,84.97798,84.76228,85.08687,74.07536,74.53988,79.36621,79.72773,82.90662,83.22254,84.57481,84.88246,.8338481,.8076342,.9265587,.889737,1.271711,1.222972,1.703082,1.63759,.5764924,.5734755,.8534035,.8320232,1.048233,1.017979,1.382599,1.33135,150386,138388,122913,86407,135522,132561,119138,80529
40,"OK","Oklahoma",2006,80.8149,81.17931,83.35381,83.67052,87.22746,87.41744,87.0325,87.28149,75.37939,75.82882,79.28081,79.65389,80.94824,81.3153,85.87646,86.16467,.8096667,.7814611,1.044364,1.00761,.9909169,.9524193,1.724548,1.659149,.614027,.6094298,.8567933,.8371278,1.089445,1.065939,1.517038,1.455289,151107,139120,123507,87157,136628,133177,119582,81354
40,"OK","Oklahoma",2007,81.54633,81.89349,85.47453,85.70276,85.28428,85.55173,87.55733,87.77087,75.79727,76.24169,80.00135,80.35492,82.95431,83.2642,85.07993,85.39642,.7719063,.7448503,.8200952,.7860804,1.172498,1.125903,1.460224,1.400361,.6440699,.6329827,.8565782,.8355088,1.018756,.9875934,1.503394,1.445634,149791,139700,125461,89673,135534,134116,121747,83696
