cz,czname,pop2000,stateabbrv,year,le_agg_q1_F,le_raceadj_q1_F,le_agg_q2_F,le_raceadj_q2_F,le_agg_q3_F,le_raceadj_q3_F,le_agg_q4_F,le_raceadj_q4_F,le_agg_q1_M,le_raceadj_q1_M,le_agg_q2_M,le_raceadj_q2_M,le_agg_q3_M,le_raceadj_q3_M,le_agg_q4_M,le_raceadj_q4_M,sd_le_agg_q1_F,sd_le_raceadj_q1_F,sd_le_agg_q2_F,sd_le_raceadj_q2_F,sd_le_agg_q3_F,sd_le_raceadj_q3_F,sd_le_agg_q4_F,sd_le_raceadj_q4_F,sd_le_agg_q1_M,sd_le_raceadj_q1_M,sd_le_agg_q2_M,sd_le_raceadj_q2_M,sd_le_agg_q3_M,sd_le_raceadj_q3_M,sd_le_agg_q4_M,sd_le_raceadj_q4_M,count_q1_F,count_q2_F,count_q3_F,count_q4_F,count_q1_M,count_q2_M,count_q3_M,count_q4_M
21501,"Minneapolis",2904389,"MN",2010,79.69374,79.61276,87.16248,87.32208,88.27321,88.43014,89.30278,89.4267,76.91917,77.0704,82.55156,82.88984,84.71134,85.0527,86.29761,86.55156,1.386383,1.353168,1.001569,.9645156,.9183083,.8811313,1.094551,1.057402,.9346209,.9223464,.9434186,.9070432,1.039344,.9914257,1.057716,1.01548,69244,109337,146747,181797,73751,104013,142048,176007
21501,"Minneapolis",2904389,"MN",2011,82.81299,82.6745,85.17886,85.42059,88.96248,89.10462,88.96885,89.10435,76.59027,76.75124,81.69,82.06446,83.9254,84.30914,86.53269,86.80034,1.12884,1.123421,1.261685,1.219278,.9722449,.9326503,1.237896,1.194368,.9126013,.9014324,.9861432,.9508597,1.09931,1.05271,1.1977,1.149937,70439,108742,147698,180126,75226,104285,141174,173740
21501,"Minneapolis",2904389,"MN",2012,83.02779,82.87187,85.6006,85.81433,88.19501,88.36562,88.38007,88.53453,76.00468,76.18164,79.92459,80.3814,86.13263,86.41295,86.80429,87.06718,1.140323,1.142593,1.185424,1.143604,1.034566,.9929376,1.304063,1.258736,.8921848,.8775378,1.063864,1.0398,.8775339,.8329197,1.150709,1.100922,71559,108071,145422,182045,75699,103509,139605,176090
21501,"Minneapolis",2904389,"MN",2013,82.4483,82.28617,87.01178,87.16721,88.32798,88.49935,90.52808,90.60526,76.97193,77.14316,80.78908,81.23876,87.45956,87.67558,85.05259,85.397,1.223814,1.209585,.9666975,.931519,1.082281,1.039974,.8951944,.8650317,.9435025,.9266499,1.066493,1.04235,.7518938,.7077813,1.36783,1.320043,71187,106977,144052,182804,76001,103182,138478,176072
21501,"Minneapolis",2904389,"MN",2014,81.11893,80.96487,86.34217,86.52206,89.92914,90.03577,87.26586,87.46185,77.77786,77.9452,82.87053,83.25317,86.75689,87.03098,87.23508,87.4859,1.350222,1.329513,1.076782,1.036658,.8373953,.802687,1.472805,1.425795,.9663203,.9467617,1.077063,1.032734,.881509,.831673,1.030927,.9828316,72142,102424,136816,183490,76516,100777,132728,174254
23100,"Madison",590755,"WI",2001,77.89625,78.22813,84.69689,84.91502,83.30807,83.67527,86.44256,86.74837,74.93884,75.32002,77.74471,78.10088,82.65067,83.00573,85.07151,85.36481,2.743157,2.683867,2.776938,2.690501,2.801943,2.719308,3.091156,2.975997,2.145829,2.122763,2.260434,2.243018,2.436393,2.366391,2.400747,2.314687,12735,21302,27512,27099,13497,20852,27392,25762
23100,"Madison",590755,"WI",2002,79.2103,79.49985,84.39783,84.61655,83.80679,84.17838,86.92361,87.1898,76.12973,76.49803,78.32244,78.6869,83.24782,83.59223,86.5191,86.78675,2.756995,2.687505,2.724508,2.637505,3.015376,2.929548,2.778482,2.666941,2.078125,2.037395,2.328215,2.303341,2.422361,2.347676,2.639874,2.542734,13372,22032,28278,27834,14300,21471,28064,26407
23100,"Madison",590755,"WI",2003,80.21673,80.49925,84.40314,84.61567,88.82301,88.98312,90.98623,91.06995,74.64056,75.04575,81.04687,81.35194,84.16042,84.49319,82.12949,82.56302,2.903478,2.827011,2.634681,2.550339,2.255639,2.164614,1.528674,1.455519,1.912581,1.890262,2.221493,2.163554,2.510184,2.432041,3.028065,2.976443,13769,22474,28810,28759,14671,21919,28588,27255
23100,"Madison",590755,"WI",2004,82.2525,82.4392,87.44497,87.54999,88.21894,88.41,89.65926,89.81899,76.72166,77.11378,83.5989,83.83517,84.93781,85.23595,83.35075,83.77911,2.604215,2.525604,2.134476,2.064923,2.515468,2.416807,2.419155,2.316137,2.001992,1.960258,2.127605,2.060049,2.174335,2.09809,3.553526,3.500796,14176,23036,29684,29249,15083,22233,29350,27945
23100,"Madison",590755,"WI",2005,79.92173,80.18586,86.98997,87.10955,83.09362,83.4904,89.01902,89.23372,77.27154,77.64408,82.68172,82.91604,84.83877,85.12184,88.06871,88.29387,2.590114,2.517889,2.124677,2.054873,3.054538,2.974499,3.239122,3.120594,1.996252,1.95268,1.822007,1.760817,2.029118,1.951038,2.461028,2.359968,14314,23339,30392,30219,15186,22560,29775,28960
23100,"Madison",590755,"WI",2006,81.04811,81.30775,85.32346,85.50877,88.42192,88.59134,89.05494,89.24321,77.34407,77.72189,85.94855,86.08945,88.33791,88.49789,87.96771,88.1828,2.64274,2.56575,2.39717,2.314529,2.079054,1.993812,2.371844,2.263916,1.960906,1.912807,1.559334,1.501427,1.50874,1.437861,2.030375,1.941743,14540,23797,30758,30549,15633,22947,30155,29337
23100,"Madison",590755,"WI",2007,83.7933,83.94354,85.98603,86.15595,89.10472,89.21035,85.11333,85.5088,78.32366,78.68756,85.29259,85.47826,84.88331,85.19592,88.7525,88.94604,2.034343,1.964557,2.38905,2.310439,1.385464,1.325768,3.543615,3.44734,1.904076,1.851132,1.830049,1.763405,2.12864,2.050585,2.132912,2.0362,14985,24091,31300,30767,16091,23240,30703,29275
23100,"Madison",590755,"WI",2008,84.07608,84.22572,86.30822,86.46933,91.64877,91.68621,90.90688,91.00837,73.92471,74.34943,80.25147,80.59667,82.90977,83.3041,89.28783,89.46464,2.054147,1.985979,2.455131,2.372048,.9479188,.9065045,1.806854,1.723034,1.684103,1.687744,2.339859,2.301168,2.484452,2.418941,2.171604,2.07021,15120,24188,31961,30936,16411,23567,31015,29334
23100,"Madison",590755,"WI",2009,80.01511,80.37366,80.75521,81.11269,89.88645,90.00178,89.5652,89.74324,78.46146,78.82494,81.75544,82.04924,87.87943,88.07653,90.90405,90.99808,2.784246,2.717692,2.733619,2.674033,1.569779,1.498371,2.144228,2.040375,1.864879,1.81328,2.037874,1.982123,1.792642,1.71244,1.490089,1.411518,15529,24333,32693,31596,16774,23762,31712,29924
23100,"Madison",590755,"WI",2010,84.00476,84.1526,88.0984,88.24206,90.18288,90.277,90.91232,91.00996,76.99397,77.42027,83.06382,83.28764,85.39632,85.72383,88.97583,89.13767,1.736692,1.670479,2.447001,2.360325,1.382893,1.318816,1.457969,1.38677,1.894222,1.858133,1.728806,1.668269,2.318165,2.228765,1.499017,1.421599,15898,24235,32802,31560,17016,23911,31674,29759
23100,"Madison",590755,"WI",2011,81.32497,81.65955,87.67181,87.76505,88.22799,88.45304,88.24538,88.49136,74.76849,75.23013,81.59368,81.91951,88.52484,88.66347,86.37051,86.71537,2.621381,2.539692,1.598048,1.536105,2.396985,2.293769,2.464743,2.349292,1.580606,1.565249,2.16121,2.10318,1.169936,1.110855,2.938081,2.831286,16003,23796,32705,31687,17302,23463,31293,29901
23100,"Madison",590755,"WI",2012,82.30656,82.54236,84.50491,84.77157,85.13213,85.48904,89.68919,89.89211,80.30169,80.65945,80.34069,80.68528,84.55482,84.91921,89.42423,89.59052,2.052688,1.976344,3.020352,2.930297,2.904063,2.809967,2.802165,2.674712,1.755507,1.693676,2.001862,1.955734,2.211384,2.131752,1.703784,1.611636,15588,23665,32686,31914,16887,23333,31313,30066
23100,"Madison",590755,"WI",2013,80.70632,81.03651,84.23463,84.48745,90.54272,90.62183,88.27057,88.52644,74.61619,75.10928,83.65867,83.90618,85.35175,85.65774,87.22873,87.54265,2.430494,2.349944,2.689299,2.606487,1.196766,1.138723,2.40034,2.287495,1.699926,1.698571,1.94443,1.8713,1.833947,1.750963,2.758689,2.648071,15536,23556,32574,31751,16942,23482,31205,29582
23100,"Madison",590755,"WI",2014,85.04523,85.20197,89.3427,89.40878,89.38306,89.51567,87.04752,87.38279,76.12162,76.6071,84.89935,85.10564,85.40703,85.7533,83.94013,84.39173,1.821759,1.742846,1.70505,1.643068,1.585056,1.505019,3.075039,2.959103,1.761515,1.73847,1.782654,1.71342,2.299616,2.206596,2.929211,2.861144,15422,23005,30878,32230,17002,23031,29738,29219
24100,"Milwaukee",1660659,"WI",2001,79.23872,79.71094,81.32689,81.74067,85.27967,85.657,87.7699,87.96886,74.07182,74.64307,77.56327,77.98321,81.53632,81.9616,82.21638,82.54144,1.762418,1.72264,1.708605,1.661111,1.521422,1.455285,1.745702,1.679103,1.181108,1.175101,1.402288,1.382453,1.425577,1.385921,1.846078,1.80768,40831,56586,74436,75828,38267,54453,74851,72880
24100,"Milwaukee",1660659,"WI",2002,81.80492,82.24086,83.09415,83.45017,84.26918,84.69445,87.07941,87.29472,72.576,73.19167,76.27801,76.70656,84.18433,84.52853,81.79539,82.1274,1.545613,1.515772,1.688062,1.634303,1.753945,1.683438,1.735564,1.674306,1.03372,1.033655,1.258274,1.252786,1.323236,1.272923,1.796705,1.764628,42772,58005,76051,75101,39728,56113,75841,72207
24100,"Milwaukee",1660659,"WI",2003,81.04522,81.49212,84.00833,84.33436,83.47423,83.93805,87.38546,87.59602,76.30041,76.87022,77.77806,78.18708,84.48606,84.82174,82.64417,82.96535,1.665001,1.631588,1.616101,1.564022,1.799275,1.734205,1.854411,1.787714,1.156073,1.144156,1.307767,1.292495,1.344986,1.294129,2.068532,2.026248,43458,59642,77129,74962,41114,57771,76337,71672
24100,"Milwaukee",1660659,"WI",2004,81.4678,81.93061,81.6279,82.03365,80.13492,80.69727,85.17647,85.47685,75.38709,75.93916,78.66972,79.0643,82.57056,82.97047,85.37225,85.61494,1.415963,1.389806,1.804574,1.753907,1.801617,1.781336,2.320044,2.247411,1.145633,1.138769,1.40508,1.379927,1.437871,1.393776,1.846786,1.790643,44296,61144,77913,75584,42618,58604,76558,72073
24100,"Milwaukee",1660659,"WI",2005,81.29716,81.74107,85.05876,85.33862,84.84604,85.26187,85.41471,85.68368,75.56553,76.10918,82.29358,82.60152,82.5542,82.97277,86.11276,86.32052,1.522535,1.493534,1.344098,1.297888,1.805471,1.731458,1.958404,1.892838,1.180533,1.169513,1.267355,1.231069,1.536834,1.493191,1.498648,1.448117,44484,61044,78344,76864,42411,58101,76889,73772
24100,"Milwaukee",1660659,"WI",2006,81.51208,81.96421,85.25182,85.53228,85.72691,86.10127,89.98399,90.09691,78.10871,78.62312,79.30006,79.69258,84.18825,84.54388,84.20366,84.48755,1.460096,1.430134,1.529436,1.476226,1.621801,1.547767,1.468051,1.413863,1.118043,1.103258,1.348705,1.321216,1.334855,1.280629,1.830946,1.784648,45916,60933,78994,76778,43812,58148,77471,73816
24100,"Milwaukee",1660659,"WI",2007,80.60273,81.10284,84.33989,84.64925,84.6118,85.04724,88.92695,89.08242,75.48524,76.02866,79.62592,80.01324,83.49974,83.88856,86.89648,87.08939,1.371986,1.347272,1.501248,1.448912,1.79108,1.721433,1.7691,1.704121,1.150985,1.140478,1.278937,1.248484,1.429994,1.377381,1.335799,1.288442,46690,60909,79248,76515,44529,58484,77612,73463
24100,"Milwaukee",1660659,"WI",2008,78.97952,79.50021,83.87846,84.20478,86.07098,86.43452,86.6051,86.82504,76.37078,76.92955,81.7352,82.07566,82.32858,82.77185,83.87995,84.18227,1.484741,1.453828,1.590937,1.536895,1.585467,1.51105,1.982188,1.914437,1.100943,1.090475,1.308695,1.269965,1.569785,1.526507,1.81199,1.765906,47340,61394,79973,76517,45500,59050,78030,72881
24100,"Milwaukee",1660659,"WI",2009,82.0937,82.57717,84.55131,84.86618,89.54564,89.73054,90.01261,90.12045,73.82384,74.4053,77.68752,78.12254,84.30675,84.68746,86.81871,87.03593,1.262371,1.234248,1.616322,1.559183,.9801801,.9275123,1.435159,1.383475,.9432831,.9430043,1.257263,1.242865,1.424962,1.368229,1.591461,1.533633,48479,62002,81258,77144,46382,59586,79241,73368
24100,"Milwaukee",1660659,"WI",2010,81.83936,82.29145,84.07371,84.4066,85.53802,85.93243,86.57888,86.80225,74.09543,74.66182,80.02193,80.42009,85.12727,85.4735,88.56335,88.70097,1.374411,1.345512,1.695808,1.637748,1.609601,1.535667,2.028315,1.961263,.9951697,.9944468,1.397598,1.366852,1.280523,1.223734,1.095749,1.049983,48990,61996,80377,77065,46721,59643,78465,73080
24100,"Milwaukee",1660659,"WI",2011,81.17286,81.64132,84.59634,84.90363,86.32238,86.69809,87.44282,87.63778,75.38113,75.90968,83.38134,83.67969,81.98553,82.45016,86.84701,87.06244,1.308142,1.282178,1.646148,1.58932,1.837274,1.75206,2.050323,1.978688,1.046653,1.04276,1.17824,1.137105,1.539978,1.497235,1.545268,1.489164,49959,61586,79846,75130,47973,59188,76324,71500
24100,"Milwaukee",1660659,"WI",2012,79.29018,79.79576,86.00712,86.27208,85.58425,85.97911,90.68661,90.75935,75.62023,76.1402,78.48957,78.9097,85.5048,85.83749,84.05753,84.379,1.302708,1.277797,1.646894,1.588925,1.656962,1.582421,1.081015,1.044939,1.042127,1.033624,1.295045,1.27937,1.306992,1.246781,1.948837,1.901046,49174,60358,78639,76351,47864,57932,75742,72345
24100,"Milwaukee",1660659,"WI",2013,80.55647,81.02376,84.9519,85.24232,88.59574,88.83636,89.2994,89.43343,75.46931,75.98774,81.50308,81.84589,85.6433,85.96368,86.90685,87.11185,1.444583,1.409312,1.444098,1.390757,1.203944,1.136584,1.831944,1.768907,1.04758,1.040036,1.257422,1.219137,1.191564,1.132647,1.413608,1.35942,49274,60130,77565,75470,48008,57833,74695,70997
24100,"Milwaukee",1660659,"WI",2014,82.10638,82.53635,83.56155,83.89954,84.16362,84.62675,90.5302,90.60236,75.36723,75.88573,81.22745,81.58898,84.23054,84.62278,88.3536,88.52032,1.293329,1.27206,1.652939,1.596261,1.805088,1.733505,1.144213,1.105773,1.034001,1.029543,1.352296,1.312794,1.365429,1.307095,1.375349,1.317409,48586,58339,73429,76433,47349,56736,71208,70403
24300,"Chicago",8183799,"IL",2001,80.74477,81.09939,81.40402,81.58113,84.93175,84.96507,84.79012,84.67902,77.13754,77.48263,77.96868,78.12986,79.9397,80.04114,84.00842,83.95444,.742463,.7341948,.8651729,.8460528,.8622991,.846569,.9023601,.8913636,.5466273,.5446658,.6977615,.686945,.7441834,.7289026,.7128031,.7071799,219473,254708,276433,389741,210309,225802,269376,382902
24300,"Chicago",8183799,"IL",2002,82.55614,82.85255,81.62733,81.77409,84.53822,84.5518,84.37373,84.24075,75.76845,76.11027,79.26268,79.38228,80.44444,80.52928,83.17912,83.12034,.6713001,.6667714,.8401592,.823798,.7982562,.7837473,.9174543,.9085081,.556987,.5576212,.6654935,.6550114,.7660785,.7527667,.7251546,.7165343,228344,260758,280982,392806,218662,231556,273354,385562
24300,"Chicago",8183799,"IL",2003,82.83094,83.10326,83.65533,83.74577,85.11472,85.10301,84.62244,84.4687,75.93917,76.25384,78.30692,78.4367,82.17654,82.21611,83.53162,83.46464,.6561612,.6498594,.7904661,.7807247,.7371644,.7281528,.9142869,.9070309,.5406567,.5401869,.6650058,.6546319,.711379,.6973768,.7468863,.7398924,234157,267289,285857,394386,225361,236365,277007,386933
24300,"Chicago",8183799,"IL",2004,81.91167,82.18956,82.34746,82.4623,84.09499,84.09502,85.63123,85.4506,77.20928,77.49362,77.82041,77.95442,82.55209,82.57397,82.78148,82.7188,.6861968,.6870462,.7991703,.7841702,.861331,.8460777,.9432822,.9403422,.5564226,.5531961,.6695308,.6599089,.7127895,.7020239,.8124937,.8003579,239105,271049,291841,394550,228348,241016,281344,385945
24300,"Chicago",8183799,"IL",2005,82.18759,82.44888,83.87264,83.94569,85.364,85.32938,87.73534,87.5434,76.14531,76.42155,79.76343,79.84905,82.37711,82.39013,83.94704,83.86681,.697919,.7004021,.7787615,.7664055,.8108364,.8003412,.7407764,.7495322,.5288469,.5267996,.6860029,.671485,.676636,.6666963,.7851388,.7769524,241949,273096,294663,395489,229372,244329,284100,386406
24300,"Chicago",8183799,"IL",2006,83.47472,83.70954,83.74906,83.82562,84.82729,84.7943,85.87836,85.66608,77.41141,77.66795,79.56651,79.65487,80.48723,80.54883,83.99985,83.91971,.641898,.6351413,.7834095,.7747315,.8281653,.8171654,.900371,.9008748,.5415813,.5387217,.671182,.6632825,.7993355,.7860563,.8009334,.7920193,246502,274922,298027,395329,235565,245999,286524,386261
24300,"Chicago",8183799,"IL",2007,83.08418,83.32042,84.28584,84.34551,84.73232,84.69604,88.28706,88.0835,78.19022,78.42408,80.15285,80.23724,82.18889,82.22271,84.70877,84.62847,.646925,.6433438,.7641578,.7487144,.8371479,.824842,.7006212,.7163171,.563114,.5599175,.6639489,.653949,.7286628,.7173646,.7972456,.790881,250027,277052,298907,394584,238916,248118,287390,384524
24300,"Chicago",8183799,"IL",2008,82.88664,83.13406,83.97864,84.04922,86.4969,86.42885,87.26159,87.03263,77.00424,77.25924,79.71854,79.81696,82.35448,82.38538,84.55645,84.47803,.6309141,.6255288,.7520165,.7399498,.6802412,.6759771,.8177986,.8322198,.5109009,.5099958,.6703662,.6605122,.7552803,.7394112,.8229019,.8155088,252857,278507,302390,400316,241221,248671,290848,390048
24300,"Chicago",8183799,"IL",2009,81.98022,82.26472,85.03472,85.09878,85.2623,85.21951,89.03225,88.83144,76.97547,77.24343,79.46825,79.59246,82.36517,82.41064,85.91167,85.83402,.6527906,.6413732,.6910621,.6855825,.8158538,.8036863,.6105369,.6285744,.5092379,.5064873,.6772017,.6703542,.7279751,.7161139,.7003769,.693934,254622,283413,308802,406592,242672,254635,295494,395209
24300,"Chicago",8183799,"IL",2010,83.77871,84.03345,85.86399,85.92828,86.00739,85.97562,87.68077,87.46402,78.47608,78.72988,81.02764,81.13478,81.28403,81.36597,85.7234,85.65596,.6297917,.6301811,.6845714,.6760847,.8209267,.8079913,.8369224,.8516803,.5262359,.5267621,.6570251,.6487478,.761286,.7468856,.6895695,.6843833,259356,285626,308521,403362,245728,257305,293672,390819
24300,"Chicago",8183799,"IL",2011,83.33366,83.60575,85.61059,85.694,86.14803,86.12276,88.53875,88.33288,78.31169,78.56152,80.58642,80.7135,82.87106,82.93389,85.16488,85.12283,.6430166,.6323487,.7110655,.6962881,.8457692,.8346872,.6528649,.6672292,.5368232,.5420497,.648874,.6384742,.7596021,.7408055,.8215663,.8135058,262082,287573,310758,393804,247880,261874,290845,379446
24300,"Chicago",8183799,"IL",2012,82.93481,83.21071,84.92681,85.02847,85.45923,85.43977,88.12429,87.90674,77.52005,77.77016,81.15944,81.26141,81.88217,81.96584,86.81332,86.74886,.64297,.6391833,.8020132,.78817,.84461,.8336558,.7326462,.746332,.5217599,.5276204,.6344132,.6223148,.7984567,.7846455,.6383068,.6323897,264073,286903,310393,393875,249164,260859,290725,379699
24300,"Chicago",8183799,"IL",2013,83.67785,83.91666,85.0792,85.1818,86.94602,86.89783,89.85733,89.67197,77.72169,77.95423,80.36092,80.48397,83.88656,83.93468,86.30115,86.25291,.559371,.5592421,.8126411,.7969682,.7792297,.7657261,.6111658,.6303263,.5132002,.5218993,.6921908,.6811157,.7734153,.7588937,.7263072,.7200285,266954,283135,307398,392736,252984,257305,287638,378114
24300,"Chicago",8183799,"IL",2014,83.04521,83.30075,85.06196,85.15356,85.83649,85.80625,89.73975,89.54674,79.08344,79.28526,81.4736,81.58529,83.19753,83.25371,85.98343,85.94604,.651444,.6600988,.8087231,.7929742,.8661602,.8569479,.627425,.6473245,.560884,.5563514,.7126712,.7052839,.7513304,.7335653,.7548658,.7462071,259840,270741,298075,381624,244694,247705,278227,368405
24400,"Rockford",622573,"IL",2001,83.0241,83.22337,82.92361,83.36146,82.30293,82.71176,81.56812,81.96017,73.87856,74.19835,75.01633,75.50694,79.87092,80.23988,82.03687,82.34845,2.116878,2.056743,2.385562,2.288908,2.75157,2.678669,3.677453,3.630555,1.69591,1.675648,1.608117,1.617482,2.190287,2.153141,2.921894,2.865837,16957,22301,29526,22896,15026,23660,30357,21615
24400,"Rockford",622573,"IL",2002,78.53248,78.87212,79.53732,80.11269,84.57375,84.88885,86.27232,86.47899,72.88728,73.20823,81.12334,81.53422,82.09329,82.42149,88.51785,88.59109,2.410258,2.354268,2.401541,2.35347,2.545624,2.451841,2.745422,2.650218,1.582251,1.577167,1.979653,1.918466,2.222737,2.169252,1.418082,1.368375,17815,23389,30251,22149,15830,24695,30942,20877
24400,"Rockford",622573,"IL",2003,81.86779,82.09766,84.51389,84.87379,86.40685,86.64379,88.18299,88.33125,73.57728,73.89112,80.66644,81.07087,83.60921,83.89697,81.60093,81.92977,2.134885,2.077203,2.030228,1.933224,2.296939,2.20628,2.518094,2.42801,1.587778,1.575769,1.84436,1.785325,2.303328,2.235295,2.976941,2.929281,18843,24213,30190,21902,17153,25247,30853,20698
24400,"Rockford",622573,"IL",2004,82.02236,82.25247,84.4873,84.91504,82.51126,82.90405,90.03426,90.12707,73.45554,73.77194,82.04935,82.43306,85.64532,85.85001,88.26553,88.36942,2.219005,2.160115,2.649637,2.540496,2.531828,2.457018,2.469945,2.382227,1.516936,1.502406,1.858129,1.79567,1.893902,1.827814,1.803031,1.739523,19723,24570,30302,22213,17800,25677,30899,21141
24400,"Rockford",622573,"IL",2005,79.56132,79.85647,81.69722,82.22021,89.52902,89.61201,85.9515,86.18697,75.52281,75.80768,80.49102,80.92127,85.49219,85.69823,79.67701,80.03838,2.340083,2.28401,2.494787,2.413178,1.386641,1.327107,3.383754,3.282543,1.664339,1.638956,1.833048,1.775437,1.805082,1.740291,3.194706,3.189637,20191,25148,30691,21991,18160,26025,31273,20729
24400,"Rockford",622573,"IL",2006,85.4328,85.55579,85.17733,85.53141,86.14312,86.40492,89.90266,89.99645,74.59938,74.88143,82.94912,83.30054,81.06554,81.41341,83.30676,83.58972,2.218128,2.165366,2.193563,2.088629,2.633341,2.533203,2.360275,2.278692,1.600557,1.582439,1.797944,1.725057,2.23948,2.193619,2.808961,2.739835,20644,25153,31166,22017,18574,26093,31798,20750
24400,"Rockford",622573,"IL",2007,81.01876,81.22617,85.01561,85.35735,85.18157,85.48095,91.45081,91.48377,76.77886,77.03283,85.54038,85.78,80.46081,80.83432,87.9361,88.09597,2.137115,2.07939,2.02903,1.927265,2.665751,2.572089,1.713453,1.655163,1.615192,1.58771,1.448893,1.380801,2.334494,2.301185,2.498282,2.414597,21025,25428,31363,22236,18869,26444,31785,21097
24400,"Rockford",622573,"IL",2008,81.46038,81.66449,79.08253,79.68091,85.64923,85.90697,89.30361,89.40215,76.05349,76.29749,78.36935,78.86559,85.557,85.77012,86.59707,86.79831,2.18446,2.126759,2.464783,2.441305,2.352752,2.262383,2.48138,2.398076,1.773079,1.749014,1.92289,1.898748,1.920088,1.854973,2.559992,2.48015,21481,25627,31541,22413,19252,26707,31970,21204
