cz,czname,pop2000,fips,statename,stateabbrv,cur_smoke_q1,cur_smoke_q2,cur_smoke_q3,cur_smoke_q4,bmi_obese_q1,bmi_obese_q2,bmi_obese_q3,bmi_obese_q4,exercise_any_q1,exercise_any_q2,exercise_any_q3,exercise_any_q4,puninsured2010,reimb_penroll_adj10,mort_30day_hosp_z,adjmortmeas_amiall30day,adjmortmeas_chfall30day,adjmortmeas_pnall30day,med_prev_qual_z,primcarevis_10,diab_hemotest_10,diab_eyeexam_10,diab_lipids_10,mammogram_10,amb_disch_per1000_10,cs00_seg_inc,cs00_seg_inc_pov25,cs00_seg_inc_aff75,cs_race_theil_2000,gini99,poor_share,inc_share_1perc,frac_middleclass,scap_ski90pcm,rel_tot,cs_frac_black,cs_frac_hisp,unemp_rate,pop_d_2000_1980,lf_d_2000_1980,cs_labforce,cs_elf_ind_man,cs_born_foreign,mig_inflow,mig_outflow,pop_density,frac_traveltime_lt15,hhinc00,median_house_value,ccd_exp_tot,ccd_pup_tch_ratio,score_r,dropout_r,cs_educ_ba,tuition,gradrate_r,e_rank_b,cs_fam_wkidsinglemom,crime_total,subcty_exp_pc,taxrate,tax_st_diff_top20
26605,"Aberdeen",52825,46,"South Dakota","SD",.2565445,.2081362,.1677704,.1329787,.2747014,.2736125,.2528736,.2213115,.64139593,.76623374,.801956,.84487534,12.15196,8821.1044,-1.047764,.1402422,.0978563,.1013522,.8339906,86.871818,88.983178,69.552763,81.269065,73.338238,71.877475,.0252344,.0271289,.0233632,.0487584,.25742,.1176982,.1084,.63621,2.0630198,86.23947,.2233791,.5660199,.0313816,-.0997171,-.0056752,.6561785,.0937653,.7652246,.0083861808,.0095977283,8.127424,.6763889,33759.89,80056.38709,5.0423171,15.441812,7.67647,-.0144409,20.39828,2465.82,-.0136905,54.7185,.1536045,.0055466,1759.469,.030324,0
26701,"Bemidji",101639,27,"Minnesota","MN",.245614,.2545455,.1212121,.0833333,.3859649,.3272727,.2727273,.3714286,.70175439,.80000001,.90909094,.8611111,13.65716,7591.4043,.007467,.1381719,.11001,.124368,.3779476,83.932615,81.812677,75.894916,71.690237,70.920424,54.325217,.0268113,.0274671,.0246482,.3174883,.30176,.1428977,.09319,.57716,1.4431802,56.44684,.2440008,.845148,.0544234,.1457187,.3529913,.6345986,.1100853,1.375521,.018221352,.0173850589,16.16141,.4486814,31567.29,110234.1621,7.1448763,16.532108,4.087255,.0064985,19.6002,2810.25,.0737185,44.86275,.2112471,.0068281,2723.08,.0207506,2.5
26702,"Grafton",31090,38,"North Dakota","ND",.3411765,.2857143,.0277778,.0645161,.2142857,.1869159,.2222222,.1666667,.64285713,.82291669,.87096775,.90322578,12.08875,7738.9214,.3710949,.1728886,.1151411,.1050878,.7673143,87.84155,86.218887,80.269773,81.158884,63.352982,74.752309,.0132534,.0117642,.0123869,.0717511,.23816,.1041167,.09879,.6594,2.4151606,87.62625,.1608234,3.415889,.0376028,-.2242627,-.0599265,.6173794,.1119579,2.59434,.0067224188,.0115149566,6.23542,.5817688,34409.39,66594.30642,5.5610969,15.489639,8.880914,-.0255609,14.37992,13175,,56.7495,.1236925,.0035381,2180.498,.0264798,3.44
26703,"Thief River Falls",28038,27,"Minnesota","MN",.2857143,.1428571,.5,0,.1428571,.4285714,0,0,.71428573,.5714286,.75,1,10.54222,8141.0817,-.0649126,.1509508,.1041527,.1179792,1.150205,83.327489,89.402508,74.800875,84.315756,73.187399,61.150714,.0104845,.0072816,.0119852,.066745,.245,.1055088,.09085,.67212,2.3380491,82.60575,.1569299,1.711962,.0610529,-.1693921,-.0111871,.6477211,.174247,1.633103,.0100934446,.0132320422,9.938273,.5339999,32094.95,74470.18133,6.9817222,15.592587,9.515816,-.0320513,13.20568,2427.08,-.0905839,54.8695,.1643125,.0057065,3712.601,.0218399,2.5
26704,"Grand Forks",108213,38,"North Dakota","ND",.2914894,.2019512,.1561905,.0952381,.2303493,.2437059,.2436647,.2368421,.70411986,.7963801,.81557375,.85227275,10.60757,7929.1477,.0161235,.1682767,.1078801,.1041911,.8318368,80.746532,85.969429,80.10006,76.666873,70.638426,50.745476,.0541189,.0516321,.0560441,.0771139,.23103,.1156948,.10207,.6398,1.6117065,67.38285,.893608,2.818515,.0329911,-.0480409,.0766717,.680159,.0744423,2.686147,.0186946116,.0237679392,21.71894,.6134396,31651.47,109868.4881,5.7094086,16.821822,8.004281,-.0167473,24.20625,2732.88,.0939789,50.80875,.1807346,.0053968,2039.431,.0215891,3.44
26801,"Fargo",206945,38,"North Dakota","ND",.2964206,.2180057,.1746258,.1038062,.2412791,.2590739,.2198685,.2026742,.65936255,.76270396,.83202511,.89346069,10.19431,7830.6558,-.7430347,.1496961,.1026656,.0993361,1.518397,84.700643,88.816444,80.148838,83.876858,75.264335,50.582967,.0651535,.0559555,.0738104,.0562532,.25396,.1079304,.11083,.59668,1.8003606,62.43833,.6373674,1.860398,.0252102,.185157,.373238,.7213759,.096186,2.723029,.0225180604,.0199811544,35.22537,.5183942,34084.59,118176.9289,6.2692762,17.185545,6.018217,-.0136674,27.01475,2686.48,.0543129,50.44725,.1713243,.0053831,2262.824,.0202843,3.44
26802,"Lisbon",16013,38,"North Dakota","ND",,,,,,,,,,,,,11.35901,8603.2969,-.461479,.155385,.1119912,.0952799,1.021073,88.910922,90.127707,71.259498,85.466023,70.272667,77.012716,.0175107,.0171288,.0143619,.015079,.19908,.1073764,.06895,.69913,2.6061769,88.21582,.1186536,.9866983,.0248388,-.1753103,-.0039269,.6469254,.1920145,1.085783,.009617186,.0144882283,5.613671,.6059008,35168.38,67305.72255,4.8790449,17.282155,10.80355,-.0311627,15.24239,5700,.1372811,59.83,.100159,.0029351,1428.666,.0208799,3.44
26803,"Jamestown",38384,38,"North Dakota","ND",.2390158,.197411,.1612903,.1039604,.3075506,.2892977,.262963,.2639594,.63424122,.77391303,.7962963,.89393938,10.76677,7124.0815,-1.006137,.1571649,.101218,.0869812,1.550548,85.160266,90.439444,76.95937,85.945632,74.525896,50.091066,.0227984,.0241098,.0207125,.0399106,.24519,.1111173,.0837,.64831,2.259876,75.53668,.2813672,.7659441,.0258792,-.1391213,-.0031172,.6312259,.1039848,.9601982,.0097436432,.0128438933,7.897573,.6666861,32842.16,79716.78123,5.2573384,16.428817,10.25332,-.0337905,19.7259,5550.68,.0924911,56.4975,.1558326,.0057837,1405.512,.0198356,3.44
26804,"Cooperstown",2754,38,"North Dakota","ND",,,,,,,,,,,,,12.0271,7391.26,-1.30449,.2072224,.087111,.0534263,1.369617,88.183734,88.095238,80.952381,80.952381,74.285714,61.62,.0007165,.0013241,.0006948,.0392792,,.1011152,,,2.6946671,74.58243,0,.399419,.0225291,-.2584814,-.1519231,.5829315,.0927835,.8692216,.0061728395,.0079883805,3.887078,.6154546,34889.81,47988,6.0706549,13.7103,,,15.7,,,,.0859107,.0029049,1392.068,.0254211,3.44
26901,"Fergus Falls",117558,27,"Minnesota","MN",.2349398,.2394366,.1724138,.1538462,.2530864,.25,.2068966,.2247191,.69999999,.74456519,.8607595,.84090906,11.17528,8030.2069,-.6540242,.161927,.0918784,.1028398,.896825,73.549342,89.892763,74.64417,81.820569,75.651564,55.502105,.0169145,.0197991,.015515,.0954975,.24959,.0973674,.08518,.64825,2.7291703,73.14347,.2943228,1.131356,.0415499,.0694285,.2625936,.6366826,.1484402,1.534828,.0169193079,.0153371102,26.76252,.5262953,36093.64,113748.6879,6.7131765,16.869276,15.814,-.0028653,17.19948,3214.7,.0632573,52.7865,.1358496,.0051145,2972.452,.0188793,2.5
26902,"Little Falls",69851,27,"Minnesota","MN",.2258064,.1,.03125,.0666667,.2903226,.325,.3,.2666667,.52272725,.74074072,.79166669,.91666669,12.7465,7124.9619,-.7136212,.1451548,.0933443,.1121349,-.0891415,67.294753,83.27473,76.025165,73.87677,70.043579,60.674033,.0141739,.012933,.0149149,.0583291,.23898,.1230269,.06947,.65924,1.555984,66.67335,.2247641,1.136705,.0524844,.019812,.275938,.6425179,.1950775,1.258037,.0225766274,.0213883838,26.84994,.4352161,31850.94,95280.95891,7.2267238,17.418924,7.154384,-.0194021,11.84787,,,51.9525,.1445132,.0035765,2769.892,.0170181,2.5
27001,"O'Neill",14875,31,"Nebraska","NE",.2807018,.1730769,.3,0,.1785714,.2653061,.4,.125,.56140351,.61538464,.89999998,.8888889,17.75034,8763.3585,.6541139,.1875051,.0925967,.1235447,-.7269424,87.289893,75.207836,76.979764,61.244423,62.67466,82.410607,.0047216,.0028267,.0066733,.0217504,.23357,.1386506,.06285,.62829,1.310874,68.80672,.0201681,.5983194,.0311289,-.1709859,.0042804,.654021,.0331416,.6876096,.0037647059,.0053109244,4.216422,.6531482,31083.88,69468.53724,8.5652282,11.959684,10.01571,-.0330221,14.2452,,,57.44475,.0967222,.0026891,1667.562,.0235842,1.72
27002,"Ord",9975,31,"Nebraska","NE",,,,,,,,,,,,,20.21142,9292.0331,2.609095,.1541106,.180897,.1280869,-.592985,86.03711,82.526742,69.690934,66.474159,56.300401,70.467903,.0023019,.0028958,.0028795,.0247789,.29618,.1360516,.06536,.5973,.83726797,82.21554,.2005012,1.293233,.0300213,-.1901437,-.0779123,.6296111,.0374593,.8377168,0,.0063157895,4.37942,.6583087,31042.35,54304.19193,6.895965,11.854302,9.689566,-.0344194,14.81766,,,57.8435,.1093489,.0019048,2683.88,.0317975,1.72
27003,"Ainsworth",6264,31,"Nebraska","NE",,,,,,,,,,,,,23.19263,8198.1006,-2.257783,.1030435,.0885513,.1001613,.4960658,80.009099,83.543478,72.144928,73.405797,63.846881,7.7998113,.0054033,.0035833,.006751,.0390948,.23246,.1659919,.05895,.57091,1.5482812,54.51788,.0159642,1.213282,.0319117,-.2229252,-.1162531,.6354251,.0382993,.8211238,,,2.085897,.6700835,30825.16,53458.9474,6.2736077,11.592333,.1307596,,15.56295,,,56.486,.1371994,.0014368,2816.853,.0317254,1.72
27004,"Winner",11222,46,"South Dakota","SD",.1946903,.1636364,.0967742,.0294118,.2577778,.2981367,.2786885,.375,.61572051,.73493975,.80645162,.67647058,20.37576,7884.2167,-.153814,.1680954,.0967939,.109205,-1.981932,52.448604,84.4313,59.61868,73.54373,56.437747,102.43831,.0053007,.0002212,.0059521,.0335066,.27578,.1998362,.07011,.58608,1.9783721,70.46873,.0356443,.8554624,.0329495,-.1551607,-.0508059,.6272401,.0140547,.4895852,.0012475495,.0061486366,4.267805,.6731831,29623.25,56190.70843,4.9640546,14.800486,16.80933,-.0193737,12.85947,,,52.3025,.1217852,.0037426,1772.694,.0271539,0
27005,"Yankton",47901,46,"South Dakota","SD",.2401747,.2119565,.1658986,.08,.2283105,.25,.2018779,.2054795,.66585958,.77018636,.88,.82394367,14.9723,7966.1652,-.3259338,.1428341,.1077274,.1126929,.150858,80.870628,84.60323,73.261619,71.300034,71.653044,70.96036,.0165009,.0115175,.0157071,.1482995,.24124,.1118011,.06798,.67036,1.3095073,76.8773,.6471682,1.175341,.0320536,-.0389623,.0386687,.6361182,.1423436,1.070555,.0065551867,.0115028914,16.33044,.5825769,31086.26,81619.9676,6.3073014,16.198028,8.914333,-.016838,18.14272,9710,.0707867,57.622,.1377066,.0034655,1860.062,.0249946,0
27006,"Mitchell",27613,46,"South Dakota","SD",.2408964,.1985112,.125,.16,.2477876,.2565445,.2191781,.1451613,.5986622,.7368421,.82481754,.79661018,15.39629,7726.8313,-.7413359,.1420836,.1096824,.0986415,.7395326,85.312516,86.217655,71.376476,80.335407,72.95023,65.85458,.0072439,.0072686,.0093017,.0324629,.26133,.1240807,.13422,.63924,2.0591327,78.69119,.210046,.8112121,.0261975,-.016491,.1414701,.6671774,.1332856,.9905609,.0127476189,.0148480788,12.85883,.6406648,33752.84,82273.1959,5.2519562,14.797533,15.04044,-.0297644,18.14149,4329.8,.3368279,52.27,.1507009,.0099591,1673.153,.0296414,0
27007,"Huron",19318,46,"South Dakota","SD",.2222222,.2051282,.1630435,.1119403,.2843823,.2783964,.244186,.2923077,.61879897,.71679199,.7987805,.83064514,14.51418,6917.3322,2.383513,.1836673,.1419135,.1347455,1.291569,88.603147,90.370509,71.814779,86.999299,68.938219,53.738261,.0083716,.0084403,.0055962,.0409631,.24488,.1291739,.0842,.64908,3.5500816,75.05435,.6108293,.8385961,.033368,-.1268306,-.0468765,.6487617,.123877,1.023873,.0094212651,.0196707734,10.80059,.6704858,35616.66,72156.18393,5.1201578,15.545826,7.178036,-.01002,17.58719,7200,,52.12225,.1654961,.0047624,1635.942,.0256435,0
27008,"Parkston",20883,46,"South Dakota","SD",.2188552,.1571906,.1707317,.1190476,.3184932,.2711864,.2435897,.2,.65648854,.74242425,.87323946,.8888889,17.44576,8019.304,.5576779,.163778,.1236918,.1098141,.35233,86.802495,92.012421,71.616165,75.378469,63.104367,84.089992,.011734,.0129624,.0060897,.33268,.25422,.195275,.08575,.63147,2.7743678,90.26481,.0909831,1.110952,.0308951,-.1002973,-.0354184,.5985801,.0659038,.6514043,.0072786477,.0085715654,8.909437,.6125218,29594.07,58080.745,4.7355529,14.062063,6.127352,-.0265994,14.16624,,,51.08525,.1400238,.0017239,1538.862,.0279616,0
27009,"Chamberlain",11291,46,"South Dakota","SD",.2068966,.1805556,.0714286,.1052632,.2962963,.3194444,.3571429,.2105263,.60344827,.625,.8214286,.78947371,19.31274,8067.8934,-1.747656,.0891083,.114082,.1029556,-.7600818,81.768861,77.57974,63.035155,64.947164,66.716789,56.172656,.0561361,.0676008,.0386525,.5537449,.30216,.2557069,.07207,.56932,.6815989,69.63953,.1682756,.5491099,.0385407,.0354916,.0967466,.6429591,.0232975,.461127,.0033655124,.0047825702,3.854228,.5997028,26745.55,72189.98331,5.1884229,13.201874,13.68642,-.019293,16.24318,,,40.95175,.2420091,.004074,1366.201,.0247451,0
27010,"Miller",5412,46,"South Dakota","SD",.097561,.1388889,.1875,.0909091,.3589744,.4,.5,.3636364,.68292683,.6111111,.625,.81818181,17.06174,7665.2029,-2.368535,.0757415,.1244897,.0842238,-.2177348,37.746783,90.116801,86.612758,77.088949,71.698113,65.99,.0098092,.011697,.0126585,.3529672,,.1017941,,,3.3749859,72.15447,.0554324,.3510717,.0265205,-.2287302,-.1086305,.6246513,.0218197,.8648431,.0038802661,0,2.355549,.6972998,39611.15,56139.78668,5.358224,14.27067,,,15.7235,,,,.1111111,.0009239,1976.542,.0348906,0
27011,"Pierre",20809,46,"South Dakota","SD",.2544081,.1759398,.137931,.0517647,.2860892,.2763975,.2493151,.1946472,.61538464,.77901429,.88333333,.89712918,12.82536,7144.6749,1.224841,.1731202,.111709,.1344064,.5408971,79.394259,83.358148,75.060536,69.339085,71.212471,19.477785,.015801,.0138174,.0169108,.0794346,.26621,.0838871,.07779,.60879,5.266008,69.94089,.1681965,1.081263,.0236696,.1102278,.2019152,.7394846,.0152431,1.173653,.0123504253,.0125426498,6.520948,.7666386,38652.54,120952.4866,5.0987107,17.675302,8.611669,.0067086,29.51471,,,46.671,.1838791,.0065356,1942.68,.0269656,0
27012,"Gettysburg",2693,46,"South Dakota","SD",,,,,,,,,,,,,14.39438,9678.06,1.730624,.216735,.1059341,.1228578,-.1391449,87.924193,81.578947,71.052632,73.684211,70,104.64,0,0,0,0,,.1257121,,,4.5549818,115.8188,0,.1856665,.035014,-.2670114,-.1678322,.6141328,.0472496,.407332,0,.0063126625,3.107948,.7292576,37190.4,57052.4,6.6932827,14.184135,,,16.2,,,,.0835821,.0018567,1831.975,.0298962,0
27101,"Willmar",85394,27,"Minnesota","MN",.1967213,.2087912,.1842105,.0689655,.2758621,.1777778,.1891892,.0714286,.65384614,.82499999,.84615386,1,10.54734,7563.6705,-.1300209,.167638,.1064808,.1014324,.9839684,69.633543,90.766369,76.04937,82.36544,79.071775,56.642926,.0235246,.0224462,.0251586,.1809027,.23595,.090814,.07697,.65879,2.6264035,84.36775,.6265077,4.780195,.0420807,-.0391025,.1132061,.6544192,.1575847,2.462967,.0095557065,.0122022625,23.42636,.5494454,35795.2,96403.11325,7.8626316,16.501911,5.464122,-.0121797,15.98622,2231.99,.0463105,51.92075,.1479494,.0056796,3638.411,.0175592,2.5
27102,"Marshall",51470,27,"Minnesota","MN",.1428571,.2666667,0,.2,.4285714,.4285714,.5,.2,.71428573,.80000001,.66666669,.80000001,10.50911,7255.1839,1.208041,.180065,.1282849,.1135837,.21162,71.65664,89.245806,58.668548,79.581204,75.571865,48.62132,.0174634,.0121017,.0204672,.0885729,.23985,.0951709,.0909,.66054,2.8433023,80.7655,.8470954,2.442199,.0345562,-.0777143,.0909452,.6880509,.1754895,2.738024,.0088983874,.0141830192,23.39865,.6209962,34330.34,89742.52648,6.325285,16.295091,11.33177,-.0172113,17.91311,2790,.0289625,55.25975,.1350653,.0020595,3783.342,.0201799,2.5
27201,"Sioux Center",58454,19,"Iowa","IA",.1595745,.1626506,.113924,.0930233,.3103448,.173913,.2337662,.0238095,.62765956,.78915662,.8607595,.85714287,12.0397,7551.4835,.6602423,.1411252,.1466763,.1088354,.7844937,68.823592,89.104436,79.968103,84.017826,70.076295,57.59663,.0066682,.0048225,.0060976,.0474057,.19772,.0678228,.13264,.73376,2.8196852,92.83368,.1950251,1.910904,.0239239,-.0367001,.1756633,.6895932,.1879031,2.275009,.0083826599,.0102131591,30.3112,.628929,32542.37,96923.6054,6.0030119,14.89428,10.51353,-.0308979,17.35546,10233.2,.1950576,58.29325,.0820834,.0032162,2097.366,.0231552,2.86
27202,"Worthington",60435,27,"Minnesota","MN",.125,.1428571,0,0,.75,.1428571,0,0,.875,.85714287,.33333334,.5,12.92573,7374.8105,.3569284,.1508937,.1170482,.1192667,1.456443,85.775929,88.803401,74.032608,85.724159,76.224957,48.40699,.00997,.0063901,.0102821,.1929318,.20207,.1004945,.06866,.71311,2.8129194,86.35394,.456689,5.0666,.035111,-.1398622,-.0099611,.6530238,.1932738,4.315484,.0041863159,.0098452883,19.12333,.5888279,34678.46,74221.8151,6.8480716,15.891405,8.615917,-.0181728,13.51721,,,54.33975,.1321642,.0061885,3025.409,.0202009,2.5
27301,"Spencer",61106,19,"Iowa","IA",.3035714,.1153846,.1052632,.0909091,.2708333,.2432432,.3055556,.2580645,.44642857,.80769229,.7368421,.75757575,11.08911,7016.7803,1.292408,.1801812,.1238795,.1201253,.582074,80.106268,86.778484,75.851239,76.198003,69.543117,56.4879,.0117621,.0091895,.0130472,.0214514,.24454,.0854725,.12545,.68411,1.8206026,78.05289,.127647,.8526168,.0316562,-.124769,.0133745,.6571213,.1861194,1.135532,.0084116126,.009540798,24.5723,.5977592,38060.72,95643.97577,6.2712503,14.551285,9.50328,-.0333299,16.487,,,53.884,.1469337,.0043858,2689.3,.0263246,2.86
27302,"Fairmont",49010,27,"Minnesota","MN",.25,.2631579,.4285714,.2142857,.35,.2777778,.4285714,.2142857,.60000002,.68421054,.85714287,.9285714,11.45672,7102.7298,-.3894196,.1582387,.0991315,.1071271,-.0071452,60.973849,83.46558,79.459764,79.010482,66.980971,55.472935,.0169203,.0211151,.0129203,.0522507,.22291,.0936112,.07086,.69538,2.8600454,87.78004,.2407672,2.983065,.0405702,-.1511509,-.034643,.6480948,.2068149,1.634333,.0093858396,.0120995715,26.94756,.5756367,35647.91,74923.1976,7.6651361,15.263044,9.025793,-.0130805,14.64316,2016,.0577772,52.0165,.1565581,.0036931,3270.012,.0218201,2.5
27401,"Storm Lake",52812,19,"Iowa","IA",.1666667,.0769231,.0909091,.1052632,.5,.3478261,.1818182,.2222222,.66666669,.57692307,.90909094,.84210527,12.92632,7999.0014,2.053698,.1966311,.1290585,.1266631,.7082034,87.970106,89.776768,76.109401,78.532513,66.859002,83.115772,.0082863,.0066888,.0096256,.216598,.23517,.0930329,.08244,.69194,2.0776703,74.07787,.2631978,5.362418,.0276785,-.1203571,-.0072655,.6436144,.1895988,5.33288,.0074036204,.0106225858,24.45608,.6142766,34279.39,77272.66949,6.030377,13.596302,4.719865,-.033213,15.96598,17176,.2064508,54.79675,.1463921,.0038249,1936.276,.0230055,2.86
27402,"Fort Dodge",101165,19,"Iowa","IA",.2462312,.2393162,.2035398,.1267606,.3005181,.2567568,.2432432,.2676056,.54143649,.72522521,.76237625,.85507244,11.27693,8060.1891,-.4003342,.1350604,.1075075,.1163783,.5432781,81.718728,88.803589,77.770385,77.033868,67.777956,78.678554,.018929,.0153346,.0206863,.1090417,.2244,.086901,.1056,.66785,2.0795032,71.89443,1.482726,2.136114,.033845,-.1374871,-.055466,.6266626,.1844914,1.846371,.0063856077,.0091039391,29.2816,.572054,35645.63,82204.16568,6.2034393,14.155789,4.167919,-.021964,16.03434,1830,.0137242,49.67425,.1735058,.0064845,2322.198,.0266922,2.86
27501,"Des Moines",595842,19,"Iowa","IA",.2866953,.2257964,.1824121,.1135405,.2594908,.2526519,.2509053,.186394,.63946521,.7414372,.80871934,.88893342,9.855381,7762.2153,.2523327,.1560982,.1103316,.1183015,1.202044,81.098196,90.123413,77.444078,84.387014,69.760366,50.662529,.0761284,.0681736,.087367,.174653,.25515,.082855,.13556,.53839,1.5952567,48.33983,3.325211,3.502439,.0270184,.1913028,.3194967,.7219426,.0915316,5.07267,.0189043404,.0148697138,129.7335,.383941,40107.64,135536.4686,6.4045691,15.890821,1.70724,-.006087,29.53047,4898.74,.0902061,45.3075,.1823058,.0059345,2489.982,.0259444,2.86
27502,"Creston",35600,19,"Iowa","IA",,,,,,,,,,,,,13.32519,7626.5257,2.106972,.1791783,.1521311,.120215,-.3311541,54.948527,87.649904,71.387532,77.342766,67.359299,52.919877,.0119699,.0099907,.0129289,.0684861,.24126,.1204548,.08285,.66069,1.4146176,47.83708,.3455056,1.839888,.0361931,-.0723369,.0857587,.6493208,.1722726,1.566786,.0126685393,.0132022472,18.49378,.5557936,31082.06,71980.64421,6.4904056,13.360805,4.510805,-.0182976,13.9309,6668.39,.1231636,48.49925,.1849232,.0028652,2735.738,.0271346,2.86
27503,"Atlantic",34687,19,"Iowa","IA",.1818182,.3076923,.25,0,.4,.3076923,.4166667,.5,.54545456,.92307693,.66666669,.875,11.69682,7991.2842,.599381,.1402112,.1162724,.1354049,1.227614,87.770752,88.914051,76.905938,84.017413,67.775058,54.026796,.010381,.0066774,.0157304,.0150217,.2349,.0849054,.08047,.66554,1.9705428,76.80687,.152795,.6400092,.0328268,-.1442493,-.0110675,.659242,.1312877,.7015821,.0098019431,.0122524289,21.70257,.5568643,35643.5,83589.31564,6.1656515,14.538139,9.914728,-.0316182,15.25962,,,53.17575,.1543843,.003546,2556.875,.0251339,2.86
27504,"Carroll",48729,19,"Iowa","IA",.2142857,.2291667,.2777778,0,.2564103,.2978723,.3888889,.2142857,.47619048,.83333331,.66666669,.85714287,12.52942,7299.1827,1.237311,.1698064,.1192578,.1303614,1.171655,83.556105,90.403379,77.429699,82.859361,70.180743,58.118166,.0095351,.0048793,.0143476,.1781799,.23183,.0841848,.0669,.68334,2.3755124,78.37222,.3386074,3.630282,.0293851,-.0976947,.0211227,.6579642,.168006,2.637372,.0099530054,.0126823863,26.31037,.6114603,34861.86,86412.12521,6.0482144,14.084771,6.525384,-.0265456,14.45054,,,55.488,.1486113,.0024831,2694.298,.0254876,2.86
27601,"Rapid City",158442,46,"South Dakota","SD",.3055242,.2238628,.1520468,.0934394,.2222222,.2007362,.1986971,.1742934,.68251437,.78578973,.85624999,.88304496,14.67353,7348.3493,-.2884897,.159166,.1015092,.1073817,-.0170874,78.459305,81.404112,72.184663,71.469661,67.255903,48.370415,.053129,.0498543,.058095,.0801999,.2871,.1171659,.1024,.61722,.74400392,54.18702,.7327603,2.368059,.0306487,.1982485,.3267728,.6876915,.0788275,1.719568,.0123767688,.0132225041,12.58188,.4844579,33200.56,114818.0785,4.6948112,16.80264,.7545043,.011661,22.57216,3265.41,-.0503121,45.67875,.2162583,.0086128,1718.701,.0285692,0
27602,"Eagle Butte",8491,46,"South Dakota","SD",.414966,.3577982,.2051282,.0909091,.4137931,.2857143,.5,.2727273,.7482993,.75229359,.66666669,.68181819,22.42152,8700.7672,.5628069,.1272445,.1603653,.1036483,-4.304162,75.924953,54.1546,47.127332,45.219485,51.923077,105.63,.0337856,.0327039,.0192536,.1769794,.26246,.3845421,.05469,.47549,-.00921828,52.83241,.0235544,.8950654,.0892421,.1064634,.0025616,.5775401,.01821,.4922471,.0041220115,.007772936,1.990866,.5782872,18546.09,48833.19405,6.7209903,16.137819,.7285385,.0640615,12.14067,2940,,35.22775,.3217469,.0018843,1574.325,.016258,0
27603,"Southwest Jackson",5126,46,"South Dakota","SD",.2380952,.1636364,.08,.0714286,.4146341,.1818182,.2,.1428571,.69047618,.74545455,.68000001,.64285713,22.64475,7750.9561,-.0234161,.0951591,.1132938,.1524049,,85.481403,65.776578,52.5,,60.869565,19.17126,.0389163,.0409028,.0244209,.4410588,.22167,.2684284,.07437,.62319,1.4820541,60.88568,.0195084,.4877097,.0347251,-.1773391,-.0346411,.6194544,.046374,.8084075,0,.0089738588,1.392143,.6689304,26268.23,53051.74152,5.0226042,12.846077,11.0895,-.0422779,15.85728,,,46.10625,.1897927,.0039017,1559.89,.0290162,0
