gnd,pctile,year,count,hh_inc,le_agg,le_raceadj,sd_le_agg,sd_le_raceadj
"M",78,2014,421780,109870.2,85.86189,85.9483,.6345384,.6205317
"M",79,2001,391650,116584.3,82.80171,82.92622,.7211532,.7066839
"M",79,2002,402921,118279.2,84.23413,84.32455,.6366024,.6217564
"M",79,2003,411152,116095.5,83.30334,83.41848,.6957656,.6802739
"M",79,2004,417673,114457.7,83.33359,83.45002,.6975329,.6825891
"M",79,2005,422867,114439.1,83.78672,83.89323,.6473708,.6333415
"M",79,2006,427731,115825.4,86.19828,86.25327,.5354436,.5245847
"M",79,2007,431715,116573,85.70213,85.77456,.6170819,.6037396
"M",79,2008,436301,118283.2,85.67473,85.74665,.5777466,.5645019
"M",79,2009,445670,119183.4,85.86736,85.93778,.5460993,.5347542
"M",79,2010,444615,116162.4,86.34035,86.40752,.5205886,.5097563
"M",79,2011,441262,115047.3,85.51883,85.60339,.6155465,.6019121
"M",79,2012,442052,114807.1,85.1176,85.21365,.6681104,.6550909
"M",79,2013,438664,114754.6,85.38382,85.47208,.6130515,.6020261
"M",79,2014,421723,112640.2,85.02785,85.12685,.672219,.6576614
"M",80,2001,391700,119372.6,83.55091,83.6528,.6793219,.6647209
"M",80,2002,402948,121162.9,84.37271,84.45995,.6530836,.6388666
"M",80,2003,411157,118881.8,83.26418,83.37407,.6850204,.667915
"M",80,2004,417755,117164.8,83.94556,84.03585,.6601222,.6456777
"M",80,2005,422904,117153.1,84.2163,84.31189,.6521035,.6377437
"M",80,2006,427741,118618.9,84.26395,84.36265,.6873878,.6726497
"M",80,2007,431711,119470.8,84.90504,84.98541,.6411667,.6268513
"M",80,2008,436307,121280.2,85.76543,85.82822,.5898831,.5780284
"M",80,2009,445663,122262.7,86.71413,86.7728,.5485351,.537512
"M",80,2010,444594,119111.4,85.74836,85.82677,.5653639,.5525597
"M",80,2011,441227,117997.9,87.45206,87.48225,.444499,.4366484
"M",80,2012,442036,117797.9,85.83517,85.90818,.6086006,.5969197
"M",80,2013,438737,117798.3,86.01369,86.08044,.6041206,.5935926
"M",80,2014,421745,115567.4,85.52743,85.60842,.6177842,.6048442
"M",81,2001,391751,122332.9,84.14591,84.23191,.6516246,.6377198
"M",81,2002,402877,124233.7,84.01751,84.11131,.7089937,.6923984
"M",81,2003,411200,121837.6,84.75703,84.83714,.6258264,.6121983
"M",81,2004,417754,120029.3,83.78526,83.88398,.6599817,.6457353
"M",81,2005,422902,120033.7,83.75154,83.85665,.6982971,.6825947
"M",81,2006,427767,121588.9,84.49846,84.59342,.7054703,.6905977
"M",81,2007,431749,122556.4,85.1581,85.23353,.6426697,.6285347
"M",81,2008,436312,124471.8,85.86414,85.92498,.5916734,.580932
"M",81,2009,445730,125554.4,87.44415,87.47337,.4500453,.4412242
"M",81,2010,444668,122248.8,85.26341,85.34834,.588414,.57783
"M",81,2011,441270,121118.8,84.73967,84.83453,.6444708,.629325
"M",81,2012,442078,120973.7,85.0423,85.1273,.6244153,.6121173
"M",81,2013,438732,121032.1,86.12668,86.19112,.5979636,.5871302
"M",81,2014,421801,118659.8,85.65701,85.74219,.6903251,.6779828
"M",82,2001,391742,125488.7,83.02591,83.13873,.7057726,.6902775
"M",82,2002,402952,127514.1,83.10832,83.21597,.7025538,.687005
"M",82,2003,411156,124980.2,84.46164,84.5474,.6609613,.6459615
"M",82,2004,417731,123078.5,84.74232,84.8225,.6320235,.6181374
"M",82,2005,422936,123107,83.5368,83.64508,.686376,.6713915
"M",82,2006,427726,124774,85.04065,85.11668,.6195899,.6074719
"M",82,2007,431797,125854.6,85.67744,85.74031,.6138328,.6017656
"M",82,2008,436318,127897.5,85.27995,85.35847,.6355545,.6225286
"M",82,2009,445623,129080.9,85.72021,85.79465,.617364,.6064344
"M",82,2010,444655,125612,85.13172,85.22871,.6193994,.6075318
"M",82,2011,441283,124436.4,86.84148,86.89233,.5506485,.5413967
"M",82,2012,442074,124353.8,84.59091,84.6915,.6722008,.6602635
"M",82,2013,438747,124489,86.86588,86.92463,.5858523,.5741349
"M",82,2014,421783,121971,86.30163,86.37406,.623849,.6135575
"M",83,2001,391714,128873.3,84.02141,84.11822,.697063,.6815636
"M",83,2002,402970,131044.4,83.99226,84.08606,.6991289,.68175
"M",83,2003,411205,128352.1,82.68291,82.80482,.7137216,.6998724
"M",83,2004,417787,126341.9,84.69418,84.78349,.6768042,.6619347
"M",83,2005,422924,126402.3,83.65047,83.75647,.6747128,.6627966
"M",83,2006,427722,128187.8,85.55017,85.61954,.6191065,.6075874
"M",83,2007,431799,129408.3,86.21969,86.27348,.6041407,.5930052
"M",83,2008,436289,131577.4,86.13522,86.19444,.5751176,.5650234
"M",83,2009,445717,132889.7,86.35107,86.41299,.5490676,.5397563
"M",83,2010,444681,129260.5,86.3443,86.4153,.5824303,.5710802
"M",83,2011,441285,127981.9,87.13315,87.17404,.507653,.4997143
"M",83,2012,442086,127984.9,85.13446,85.22877,.7246157,.7123087
"M",83,2013,438753,128222,86.34323,86.40739,.5731089,.5627782
"M",83,2014,421856,125548.2,86.16542,86.24229,.6253095,.6134697
"M",84,2001,391734,132529.8,83.23184,83.34586,.7378534,.7215577
"M",84,2002,402983,134844.8,84.15698,84.25175,.7111626,.6956703
"M",84,2003,411225,131978.1,84.71245,84.79858,.6773277,.6624799
"M",84,2004,417831,129859,84.5823,84.67227,.6764629,.6635825
"M",84,2005,422939,129954.8,84.6697,84.76009,.6640962,.6485984
"M",84,2006,427760,131878.7,86.4973,86.54917,.553722,.5444701
"M",84,2007,431834,133251.4,86.6313,86.68231,.578551,.5669046
"M",84,2008,436368,135587.4,86.37892,86.43587,.5549796,.545155
"M",84,2009,445769,137127.8,86.17361,86.23941,.5631453,.551599
"M",84,2010,444706,133303.7,86.0087,86.08916,.5959623,.5859184
"M",84,2011,441380,131830.4,86.22951,86.29295,.5889307,.5780995
"M",84,2012,442153,131920.6,86.15497,86.22335,.5764239,.5635669
"M",84,2013,438817,132252.9,86.15038,86.22457,.6201233,.6107672
"M",84,2014,421835,129378.7,86.52118,86.58202,.5841938,.573037
"M",85,2001,391813,136504.9,84.01525,84.11177,.6805888,.6632599
"M",85,2002,402995,138988,83.14911,83.26085,.7428783,.7248068
"M",85,2003,411181,135911.8,84.52123,84.60899,.6943085,.6799954
"M",85,2004,417789,133670,84.69742,84.7891,.6892126,.6748278
"M",85,2005,422972,133801.3,85.50606,85.57875,.6260591,.6131039
"M",85,2006,427813,135874,85.89544,85.96043,.6193142,.6092547
"M",85,2007,431817,137418.2,84.19145,84.29361,.7251451,.7109347
"M",85,2008,436380,140049.3,84.83,84.92116,.7005699,.6859917
"M",85,2009,445774,141683.2,85.78494,85.86729,.6376241,.6232926
"M",85,2010,444718,137614,85.62602,85.71978,.632726,.6212401
"M",85,2011,441326,135998.1,85.03274,85.1321,.6816044,.670659
"M",85,2012,442099,136169.8,86.49147,86.55703,.5920482,.5825911
"M",85,2013,438792,136618.6,86.85243,86.91084,.5874202,.5764477
"M",85,2014,421794,133516.4,86.88052,86.93742,.5620294,.5501897
"M",86,2001,391836,140856.7,84.50172,84.58445,.6703025,.655012
"M",86,2002,402980,143540.2,83.92108,84.01368,.7018012,.6852829
"M",86,2003,411197,140216,83.76985,83.86811,.6812163,.6681358
"M",86,2004,417798,137826.1,85.91978,85.97945,.5980855,.5859639
"M",86,2005,422939,137990.8,85.8239,85.88985,.604205,.592124
"M",86,2006,427759,140233.4,85.25614,85.33548,.6391013,.6278415
"M",86,2007,431879,142074.1,86.02068,86.08512,.6460037,.6341215
"M",86,2008,436305,144911.3,85.99569,86.06783,.6244354,.6103872
"M",86,2009,445779,146651,86.65892,86.71378,.522069,.5121081
"M",86,2010,444728,142298.9,86.73689,86.8024,.5603823,.5515819
"M",86,2011,441349,140516.7,85.96832,86.04401,.6112397,.5995083
"M",86,2012,442166,140799.4,85.37843,85.47196,.6686615,.6549618
"M",86,2013,438810,141364.6,85.99818,86.08315,.6600384,.6473948
"M",86,2014,421822,138026.2,85.60587,85.70264,.6699562,.6586788
"M",87,2001,391792,145663.8,84.11388,84.20554,.7079013,.6907817
"M",87,2002,402943,148573.8,83.18928,83.30048,.7541177,.7388438
"M",87,2003,411247,144956.3,83.56223,83.66683,.7018725,.6880764
"M",87,2004,417792,142406.5,83.5182,83.63181,.7594548,.7440932
"M",87,2005,422968,142604.9,84.88204,84.96845,.6851422,.6688456
"M",87,2006,427830,145099.4,84.95172,85.03624,.6530049,.6412056
"M",87,2007,431848,147260.7,85.95644,86.02406,.6355937,.6222187
"M",87,2008,436400,150250.8,85.99356,86.06058,.6500023,.6365317
"M",87,2009,445768,152129.6,87.40974,87.45446,.5307343,.5210489
"M",87,2010,444761,147441.4,87.33615,87.38468,.5191444,.5108412
"M",87,2011,441383,145476.3,87.06542,87.11591,.55227,.5420042
"M",87,2012,442126,145889.6,86.5088,86.57313,.6057595,.5957959
"M",87,2013,438839,146582.6,86.1111,86.19065,.6634789,.6529144
"M",87,2014,421892,142988.8,87.23864,87.29511,.5801371,.5722979
"M",88,2001,391846,151043,84.59421,84.67458,.6739956,.658134
"M",88,2002,403085,154204.1,83.60275,83.70538,.7590684,.7430816
"M",88,2003,411225,150222.3,83.7325,83.83536,.7214187,.7070119
"M",88,2004,417829,147493.3,85.2081,85.29102,.6933769,.6792758
"M",88,2005,422987,147749.2,84.75673,84.84806,.6926367,.681487
"M",88,2006,427793,150587.1,84.90743,85.00177,.7222909,.7075042
"M",88,2007,431813,152989.5,86.76559,86.81107,.5745164,.5643996
"M",88,2008,436435,156207.2,85.40241,85.48544,.65583,.644522
"M",88,2009,445815,158217.5,85.81796,85.90218,.6698335,.6551136
"M",88,2010,444735,153124.5,86.26145,86.33954,.5789862,.5686093
"M",88,2011,441380,150946.4,86.7638,86.82082,.5707811,.5617217
"M",88,2012,442212,151521.5,86.62838,86.69496,.6262784,.6151998
"M",88,2013,438905,152342.7,85.58276,85.67982,.6904725,.6777614
"M",88,2014,421868,148460.1,87.98754,88.02386,.5143314,.5075627
"M",89,2001,391837,157131.5,84.92882,85.01063,.6955254,.680975
"M",89,2002,403062,160596.7,84.97453,85.04942,.6696131,.6546589
"M",89,2003,411301,156170,84.01501,84.11462,.7405897,.7276331
"M",89,2004,417824,153277.1,84.70305,84.79608,.7005381,.6858899
"M",89,2005,423039,153667.6,85.49235,85.57013,.6437272,.631008
"M",89,2006,427896,156731.5,86.78656,86.84312,.6057411,.5952591
"M",89,2007,431859,159443.5,86.24593,86.3088,.6274331,.6138945
"M",89,2008,436429,162920.1,85.35323,85.43764,.6527375,.639678
"M",89,2009,445800,165110.3,86.48409,86.55618,.6099136,.5995446
"M",89,2010,444773,159466,86.87761,86.94978,.5839715,.5712466
"M",89,2011,441432,157018.5,85.63851,85.73022,.6898044,.676026
"M",89,2012,442187,157752,86.75638,86.82476,.6349806,.6257047
"M",89,2013,438834,158769.8,87.43017,87.48238,.5631981,.5561016
"M",89,2014,421845,154535.2,86.52946,86.60737,.6263212,.6164849
"M",90,2001,391826,164148.6,85.17057,85.25269,.6826504,.6670235
"M",90,2002,403111,167970.9,85.11311,85.19161,.6524364,.6347383
"M",90,2003,411271,162961.1,85.29615,85.37549,.6620746,.6461892
"M",90,2004,417878,159939.6,85.16454,85.25459,.6790562,.6651179
"M",90,2005,423047,160410.1,85.76656,85.84453,.6323457,.6220909
"M",90,2006,427898,163698.9,86.23133,86.30378,.6121278,.6003328
"M",90,2007,431878,166817.3,86.5088,86.57227,.6361697,.6236507
"M",90,2008,436441,170677.6,85.55749,85.6516,.6784905,.6648514
"M",90,2009,445757,173203.9,86.99406,87.05532,.5443987,.5343426
"M",90,2010,444750,166888,85.88488,85.98422,.664876,.6500555
"M",90,2011,441408,163832.1,86.68091,86.76123,.6501336,.6394278
"M",90,2012,442215,164807.8,86.48721,86.56596,.6193352,.6088063
"M",90,2013,438810,166024.6,87.0626,87.12943,.5848516,.5742762
"M",90,2014,421895,161391.7,88.31126,88.34676,.4898043,.4842878
"M",91,2001,391843,172343.7,83.98827,84.10286,.7549766,.7382597
"M",91,2002,403140,176615.9,84.84334,84.9372,.7136745,.6975796
"M",91,2003,411320,170879.1,84.91823,85.02023,.730959,.7156056
"M",91,2004,417921,167605.6,86.08694,86.16655,.6434539,.6306375
"M",91,2005,423004,168099.3,85.42638,85.52354,.693274,.6774251
"M",91,2006,427814,171785.3,86.33178,86.40884,.627152,.615563
"M",91,2007,431888,175486.9,86.0373,86.11974,.6561192,.6410972
"M",91,2008,436453,179807.1,87.65605,87.70934,.5512024,.541685
"M",91,2009,445861,182445.4,84.96313,85.08887,.717935,.7057509
"M",91,2010,444791,175333.6,86.68957,86.77801,.612587,.6021146
"M",91,2011,441388,171670,87.24512,87.31478,.5980776,.585571
"M",91,2012,442223,172912.8,87.54532,87.60828,.5548575,.5447418
"M",91,2013,438906,174420.1,86.86761,86.94822,.6088229,.5959096
"M",91,2014,421898,169247.9,87.51284,87.58726,.5899775,.5795385
"M",92,2001,391858,182164.6,86.39198,86.46385,.609027,.5941741
"M",92,2002,403055,186972.6,85.05534,85.16188,.7283166,.7111882
"M",92,2003,411306,180273.6,84.9343,85.04454,.7129489,.7006052
"M",92,2004,417860,176576.2,85.58658,85.68822,.6900377,.6748293
"M",92,2005,423054,177124.7,86.5266,86.60912,.6237527,.6088375
"M",92,2006,427914,181414.9,86.62749,86.70585,.5869985,.5763367
"M",92,2007,431914,185832.5,86.89056,86.96676,.6267626,.6134825
"M",92,2008,436431,190477.3,86.06377,86.16346,.6538469,.6414967
"M",92,2009,445802,193370.2,87.17725,87.25281,.571035,.5608031
"M",92,2010,444752,185171.9,86.47607,86.58817,.6641869,.6504841
"M",92,2011,441378,180821.2,87.51355,87.5892,.5468493,.5371184
"M",92,2012,442294,182450.5,87.1459,87.23755,.632769,.6210599
"M",92,2013,438879,184267.7,87.79827,87.87428,.6074665,.5955777
"M",92,2014,421927,178457.6,87.91754,87.98689,.5385046,.531075
"M",93,2001,391870,194254.2,85.22734,85.34087,.7230586,.7060862
"M",93,2002,403032,199678.8,83.82569,83.96977,.7984328,.7814218
"M",93,2003,411339,191701.8,85.14034,85.26115,.7188419,.7052634
"M",93,2004,417916,187384.7,86.20416,86.30258,.65854,.6433508
"M",93,2005,423102,187980.1,85.58904,85.70406,.6984308,.681851
"M",93,2006,427930,193161.1,84.8278,84.97051,.7627125,.7457787
"M",93,2007,431884,198249.4,86.02608,86.13489,.6824965,.6680586
"M",93,2008,436494,203421.4,88.05747,88.11888,.525515,.5135979
"M",93,2009,445866,206700.5,86.01247,86.14214,.6844115,.6686095
"M",93,2010,444807,197015.2,87.26289,87.35056,.5390056,.5271885
"M",93,2011,441490,191750.5,88.09615,88.16131,.5308737,.5211657
"M",93,2012,442266,193901.4,88.13421,88.19563,.5084904,.5003184
"M",93,2013,438873,196095.3,87.22261,87.31684,.5988312,.5870752
"M",93,2014,421951,189446.3,87.39075,87.49815,.6160524,.6041427
"M",94,2001,391926,209469,85.84591,85.95351,.7170731,.6997724
"M",94,2002,403096,215666.9,84.87457,85.00082,.7261167,.7070527
"M",94,2003,411300,205985.1,85.37062,85.49592,.7381217,.7158818
"M",94,2004,417917,200795.7,86.09693,86.21198,.6927565,.6743645
"M",94,2005,423125,201417.3,86.62643,86.7248,.6346538,.6174744
"M",94,2006,427911,207683.2,86.91806,87.00996,.6260136,.6134181
"M",94,2007,431919,213803.9,85.11956,85.26964,.8003944,.7821504
"M",94,2008,436508,219775.2,87.33649,87.42493,.5784533,.5661929
"M",94,2009,445892,223522.3,87.63775,87.72143,.5514874,.5388553
"M",94,2010,444826,211740.8,87.62891,87.72523,.5851706,.5729684
"M",94,2011,441489,205220.5,87.81323,87.9052,.5805228,.5673538
"M",94,2012,442258,208084,87.61129,87.69585,.5206929,.5105774
"M",94,2013,438911,210773.3,87.26161,87.37386,.6251639,.6104468
"M",94,2014,421938,202932,87.60871,87.72022,.6419826,.627691
"M",95,2001,391919,229345.8,85.21232,85.34117,.7099792,.6921785
"M",95,2002,403104,236637.9,85.74437,85.86302,.6811295,.6613549
"M",95,2003,411378,224527.1,86.1832,86.29409,.6817806,.6651371
"M",95,2004,417955,218085.8,87.00835,87.10629,.6039609,.5884181
"M",95,2005,423129,218760.7,86.45821,86.56811,.6202819,.6026697
"M",95,2006,427937,226465.8,87.75113,87.83973,.5976651,.5844302
"M",95,2007,431956,234191,84.97938,85.14209,.7729023,.7566712
"M",95,2008,436500,241278.5,86.67752,86.80199,.6983153,.6803387
"M",95,2009,445940,245691.8,86.76498,86.88084,.5804231,.5666761
"M",95,2010,444848,230908.1,87.40018,87.51034,.5942414,.5802185
"M",95,2011,441451,222544.9,86.44405,86.58228,.6849008,.668412
"M",95,2012,442233,226383.9,86.57601,86.7171,.7321596,.7135108
"M",95,2013,438961,229694.7,87.24261,87.37405,.6709002,.653538
"M",95,2014,421971,220200.5,88.44444,88.52193,.5034079,.4903334
"M",96,2001,391911,256612.7,85.45193,85.58537,.6850278,.666555
"M",96,2002,403080,265509.2,84.67641,84.83704,.752634,.7333758
"M",96,2003,411315,249915.5,84.96708,85.12522,.7598366,.7421575
"M",96,2004,417935,241650.7,85.77348,85.91551,.6904684,.6735287
"M",96,2005,423095,242505.9,86.73331,86.84859,.6595901,.6410139
"M",96,2006,427905,252375.7,86.73593,86.85979,.649967,.6339846
"M",96,2007,431946,262577.4,86.93578,87.05899,.6735419,.6545762
"M",96,2008,436499,271361.4,86.4674,86.60394,.6729865,.6573359
"M",96,2009,445894,276725.2,87.56514,87.66872,.545324,.5334944
"M",96,2010,444873,257347.2,87.84174,87.94761,.5690206,.5542497
"M",96,2011,441522,245995.5,87.91484,88.01524,.5623748,.5473805
"M",96,2012,442264,251334.7,86.70951,86.85841,.714465,.6984125
"M",96,2013,438943,255596.5,87.90235,88.01224,.5916853,.5783768
"M",96,2014,421990,243400.9,87.58346,87.72192,.6907296,.6728168
"M",97,2001,391981,297062.9,86.81587,86.9202,.6139327,.5954447
"M",97,2002,403116,308562.2,85.6046,85.75115,.7196878,.7001516
"M",97,2003,411367,287270.1,84.8065,84.98325,.7820033,.7619671
"M",97,2004,418000,276312,87.31889,87.42243,.5930445,.5777117
"M",97,2005,423113,277573.6,86.3731,86.51437,.6739086,.655382
"M",97,2006,427959,291204.2,86.47481,86.61744,.694193,.6750352
"M",97,2007,431967,305666.2,85.53854,85.7063,.7441694,.7248105
"M",97,2008,436500,317081.8,87.25245,87.37928,.6645818,.6483542
"M",97,2009,445942,324096.9,86.17126,86.34048,.6934392,.674821
"M",97,2010,444877,297189.3,88.48742,88.58485,.5117366,.4977448
"M",97,2011,441501,280660.3,87.85101,87.96774,.5810878,.5650629
"M",97,2012,442305,288396.2,86.8782,87.03334,.7081359,.6899474
"M",97,2013,438956,294236.7,88.79718,88.89442,.5507823,.5358814
"M",97,2014,422014,277535.3,88.51157,88.61799,.5610713,.5466801
"M",98,2001,391985,365089.9,85.82141,85.9758,.7382101,.7153198
"M",98,2002,403160,381516.7,85.21381,85.37845,.74904,.7259796
"M",98,2003,411391,349763,86.91601,87.03705,.6496249,.6298671
"M",98,2004,418005,334105.8,87.35838,87.48044,.6558261,.6343634
"M",98,2005,423160,336606.9,87.45326,87.56982,.5990564,.5832641
"M",98,2006,427966,357131,86.64125,86.79499,.692945,.6733099
"M",98,2007,432008,379288,87.22203,87.3495,.661985,.6417158
"M",98,2008,436516,395944.2,88.07514,88.18477,.5721381,.5551628
"M",98,2009,445950,405425.8,87.17812,87.31941,.6200852,.6011209
"M",98,2010,444894,365022.2,87.32317,87.46404,.6283489,.6092904
"M",98,2011,441536,339434.3,88.18028,88.29706,.5923095,.5737332
"M",98,2012,442313,351239.6,87.45435,87.59887,.639419,.6186892
"M",98,2013,438961,359132.4,87.62621,87.76614,.6295349,.6113101
"M",98,2014,422040,334212.7,87.84317,87.98486,.6184247,.5989124
"M",99,2001,391923,510863.9,87.50962,87.60831,.5632523,.5429953
"M",99,2002,403164,540399.1,84.92764,85.12028,.7956036,.770282
"M",99,2003,411441,481996.9,86.45354,86.60327,.7083356,.6882145
"M",99,2004,418010,455628.4,86.39394,86.55478,.7291024,.7071632
"M",99,2005,423179,461837.9,87.45857,87.58463,.6502633,.6281779
"M",99,2006,428003,499193.3,88.17231,88.27602,.5377632,.5198334
"M",99,2007,432013,538161.6,88.10545,88.21101,.557469,.5377966
"M",99,2008,436565,566851,86.78761,86.94388,.6894265,.6696873
"M",99,2009,445970,581524.8,87.38644,87.53242,.6462574,.6236445
"M",99,2010,444923,509491.9,88.1376,88.25897,.5789776,.5602275
"M",99,2011,441581,463147.1,88.26347,88.38853,.6413668,.6226125
"M",99,2012,442381,484499.7,87.82578,87.9662,.654734,.6336913
"M",99,2013,438981,494609.7,88.65355,88.7665,.5616283,.543979
"M",99,2014,422034,450608,88.90295,89.01251,.5438849,.5257437
"M",100,2001,391961,1996259,87.30925,87.40629,.5138895,.49684
"M",100,2002,403076,2280708,88.07954,88.17376,.5598274,.5401354
"M",100,2003,411453,1709132,85.90789,86.07257,.7174123,.6935624
"M",100,2004,418044,1587699,88.09808,88.20478,.6072831,.5861452
"M",100,2005,423223,1934480,87.34833,87.48085,.6434027,.622042
"M",100,2006,428012,1865958,87.04163,87.19009,.7060487,.6803663
"M",100,2007,431995,2113923,87.48458,87.60771,.6308312,.6113571
"M",100,2008,436544,2321621,87.80675,87.92209,.583949,.563455
"M",100,2009,445926,2405199,87.44788,87.5896,.6238623,.6028275
"M",100,2010,444908,1915397,88.76955,88.86678,.524046,.5048197
"M",100,2011,441576,1595813,88.60163,88.71263,.5726848,.5520486
"M",100,2012,442401,1828705,88.12717,88.25696,.6321949,.6108534
"M",100,2013,439032,1809494,88.8239,88.93484,.5763371,.5562977
"M",100,2014,422080,1334157,89.699,89.78313,.4854068,.4682132
